MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,5.873214285714285,23.682692307692314,46.37321428571429
2,7.412499999999999,24.49629629629629,61.54999999999997
3,10.303571428571429,26.658490566037734,98.00357142857142
4,15.460714285714287,30.109803921568634,194.35535714285712
5,20.06071428571429,32.602,327.9696428571429
6,23.25,34.192,324.1303571428571
7,24.264285714285723,35.432692307692314,230.9553571428571
8,24.06071428571429,35.05576923076924,262.43035714285713
9,22.254545454545458,34.032,186.18
10,17.41090909090909,31.756,74.34727272727274
11,12.143636363636363,28.588461538461537,39.79818181818182
12,6.952727272727273,24.970588235294112,31.84181818181817
