MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,3.6818181818181817,14.883636363636365,131.82727272727274
2,3.399999999999999,15.821818181818179,162.44727272727278
3,5.55818181818182,18.51090909090909,249.96000000000006
4,9.125454545454547,21.48,223.95636363636365
5,13.016363636363636,24.150000000000002,230.93818181818182
6,16.78545454545454,26.66666666666666,312.4745454545454
7,20.825000000000006,29.73090909090909,194.28363636363636
8,22.255357142857143,30.425454545454542,190.64642857142857
9,20.03518518518519,29.38333333333333,317.92407407407404
10,15.257407407407406,25.429629629629627,354.63148148148144
11,10.375925925925928,21.901851851851852,230.17592592592587
12,5.855555555555553,17.640740740740743,136.7111111111111
