MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.6153846153846154,9.853846153846153,108.83076923076925
2,0.26153846153846155,10.684615384615386,93.92307692307693
3,1.0153846153846156,12.915384615384617,80.52307692307694
4,2.4,16.04166666666667,46.31666666666666
5,6.0,19.883333333333336,58.51666666666667
6,9.358333333333333,22.633333333333336,68.01666666666667
7,12.016666666666667,23.075000000000003,96.73333333333333
8,11.133333333333335,22.566666666666666,105.74545454545456
9,8.033333333333333,20.34166666666667,101.5
10,5.433333333333334,16.783333333333335,120.91666666666664
11,1.1916666666666664,12.841666666666667,111.08333333333337
12,-0.041666666666666706,11.433333333333335,138.36666666666667
