MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,3.2321428571428568,15.500000000000005,80.55892857142861
2,3.9303571428571424,15.773214285714287,59.273214285714296
3,5.4642857142857135,17.575,61.40178571428572
4,7.805454545454546,19.385454545454547,64.87636363636362
5,11.472727272727273,23.289090909090906,46.31818181818185
6,15.043636363636358,26.912727272727274,33.40363636363635
7,18.290909090909096,29.18909090909091,13.80909090909091
8,18.55454545454546,29.69636363636364,20.578181818181818
9,15.087272727272726,26.76909090909091,66.23454545454545
10,11.103636363636358,23.407272727272716,122.08
11,6.214545454545455,19.45636363636363,108.46181818181813
12,3.7636363636363646,16.47818181818182,86.6090909090909
