MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-21.84107142857143,0.08653846153846151,5.775925925925928
2,-18.603571428571428,5.044444444444445,5.472727272727273
3,-10.75357142857143,12.564814814814817,10.556363636363635
4,-1.7071428571428573,22.164150943396226,26.2625
5,6.073214285714286,28.67735849056604,48.20000000000001
6,13.148214285714289,31.341509433962262,89.61607142857143
7,17.39821428571429,31.66981132075472,147.02321428571432
8,14.441071428571425,31.25576923076923,114.36785714285715
9,6.0527272727272745,27.875,52.398181818181826
10,-2.5436363636363644,22.15094339622642,27.15272727272728
11,-12.094545454545456,12.125925925925925,16.954545454545453
12,-19.814545454545453,2.642307692307692,17.13090909090909
