DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-0.5,5.171428571428572,4.255555555555556,1,1
2,-0.37692307692307686,4.688888888888889,2.2181818181818183,1,2
3,-2.5222222222222226,3.0500000000000003,1.4142857142857144,1,3
4,-2.2800000000000002,1.4857142857142855,0.74,1,4
5,-1.3857142857142857,3.3363636363636364,1.985714285714286,1,5
6,-0.51,2.525,3.9000000000000004,1,6
7,-2.83,4.342857142857143,2.177777777777778,1,7
8,-1.0250000000000004,3.533333333333333,1.7555555555555558,1,8
9,-0.5076923076923078,3.0222222222222226,0.6909090909090909,1,9
10,-3.575,3.3666666666666667,1.475,1,10
11,0.9230769230769231,5.83,2.1222222222222222,1,11
12,-1.1,2.4,1.4000000000000001,1,12
13,0.2666666666666667,5.5,0.375,1,13
14,-2.841666666666667,2.86,1.2333333333333334,1,14
15,-2.0785714285714287,3.7285714285714286,1.05,1,15
16,-0.44374999999999987,3.014285714285715,2.7230769230769236,1,16
17,-1.390909090909091,3.144444444444445,2.0444444444444447,1,17
18,-2.309090909090909,0.17142857142857157,1.3,1,18
19,-2.1666666666666665,2.2111111111111112,2.9714285714285715,1,19
20,-0.9000000000000001,3.0,0.4,1,20
21,-1.8733333333333335,3.0454545454545454,0.34545454545454546,1,21
22,-4.699999999999999,-0.375,1.55,1,22
23,-1.6600000000000001,1.925,1.1111111111111112,1,23
24,-0.9307692307692306,3.033333333333333,3.4444444444444446,1,24
25,-0.9666666666666667,2.5285714285714285,1.7545454545454546,1,25
26,-0.4636363636363637,4.31,1.6300000000000001,1,26
27,-2.254545454545455,2.9899999999999998,1.4000000000000001,1,27
28,-1.6249999999999998,3.85,0.5916666666666667,1,28
29,-1.9636363636363638,4.5125,1.6444444444444446,1,29
30,-2.1,4.26,2.2,1,30
31,-0.3428571428571428,4.541666666666667,1.1800000000000002,1,31
32,-1.5,3.375,1.9100000000000001,2,1
33,-0.6545454545454547,3.65,0.8125,2,2
34,-1.325,3.1100000000000003,0.5333333333333334,2,3
35,-2.3181818181818183,3.6100000000000003,2.45,2,4
36,-1.8615384615384611,3.14,0.9181818181818183,2,5
37,-1.48,3.7300000000000004,1.681818181818182,2,6
38,0.1857142857142857,5.8,1.9333333333333336,2,7
39,-1.67,2.9499999999999997,1.6500000000000001,2,8
40,-0.6923076923076923,4.038461538461538,2.8272727272727276,2,9
41,-1.225,3.8200000000000003,1.4000000000000001,2,10
42,-1.8166666666666667,3.6749999999999994,2.08,2,11
43,-0.7909090909090909,4.163636363636363,2.2571428571428576,2,12
44,-1.875,3.3600000000000003,1.3900000000000001,2,13
45,-0.6166666666666668,4.2700000000000005,1.4666666666666668,2,14
46,-1.5769230769230769,3.0833333333333335,1.2545454545454546,2,15
47,-3.4846153846153842,1.6000000000000003,0.6916666666666668,2,16
48,-3.46923076923077,2.1,2.1454545454545455,2,17
49,-2.3600000000000003,1.6153846153846154,2.1714285714285717,2,18
50,-5.428571428571429,2.1999999999999997,0.5142857142857143,2,19
51,-4.033333333333333,3.0714285714285716,0.5733333333333335,2,20
52,-2.0428571428571423,4.700000000000001,0.6083333333333334,2,21
53,-3.0066666666666677,4.12,0.22307692307692303,2,22
54,-1.4076923076923078,6.822222222222222,0.8727272727272727,2,23
55,-0.6812500000000001,5.833333333333333,1.6923076923076925,2,24
56,-3.955555555555555,3.475,0.5375,2,25
57,-2.7,3.7750000000000004,0.9111111111111112,2,26
58,-2.52,5.278571428571429,1.1307692307692307,2,27
59,-0.7066666666666666,4.983333333333333,0.7166666666666668,2,28
60,-1.6818181818181819,3.436363636363637,0.4222222222222222,3,1
61,0.5642857142857143,7.192307692307692,1.8363636363636366,3,2
62,1.7999999999999998,7.284615384615384,1.925,3,3
63,-1.2399999999999998,5.557142857142858,0.676923076923077,3,4
64,0.8999999999999999,6.753333333333333,0.3923076923076923,3,5
65,1.0777777777777777,7.355555555555556,0.47777777777777786,3,6
66,1.0625,7.749999999999999,0.5933333333333334,3,7
67,1.123076923076923,6.3769230769230765,1.55,3,8
68,0.6599999999999999,8.27,0.1111111111111111,3,9
69,0.04705882352941182,6.3,0.31538461538461543,3,10
70,1.33,9.544444444444444,0.7333333333333334,3,11
71,0.013333333333333345,7.046666666666666,1.3785714285714286,3,12
72,2.7755575615628914e-17,6.79375,0.7937500000000001,3,13
73,0.711111111111111,7.627777777777778,4.333333333333333,3,14
74,0.10666666666666673,6.828571428571429,1.3636363636363635,3,15
75,0.6,6.921428571428572,0.8545454545454546,3,16
76,1.2133333333333334,7.857142857142856,1.330769230769231,3,17
77,0.3625000000000001,8.193750000000001,3.4214285714285704,3,18
78,0.9500000000000001,9.254545454545456,0.9181818181818181,3,19
79,0.32142857142857145,7.007142857142858,1.0818181818181818,3,20
80,0.5642857142857143,7.985714285714286,0.9454545454545454,3,21
81,0.15384615384615385,8.463636363636365,0.7250000000000001,3,22
82,0.676470588235294,8.011764705882355,1.6294117647058826,3,23
83,0.34375,9.523076923076923,1.1307692307692307,3,24
84,1.323529411764706,8.758823529411764,2.135714285714286,3,25
85,2.476470588235294,9.952941176470588,1.5733333333333335,3,26
86,1.4666666666666663,8.833333333333334,1.5153846153846156,3,27
87,1.7285714285714284,10.830769230769231,2.630769230769231,3,28
88,1.3714285714285714,9.000000000000002,1.0833333333333333,3,29
89,0.6142857142857142,9.475,1.9916666666666671,3,30
90,1.5266666666666668,8.746666666666668,0.5416666666666666,3,31
91,1.4937500000000001,10.257142857142856,1.5166666666666666,4,1
92,2.3615384615384616,11.35,1.4899999999999998,4,2
93,2.0823529411764703,9.39375,2.123076923076923,4,3
94,1.1142857142857143,9.461538461538463,4.476923076923077,4,4
95,1.3529411764705883,7.99375,2.6999999999999997,4,5
96,1.0357142857142858,10.2,0.6166666666666667,4,6
97,1.711764705882353,10.423529411764706,1.5312500000000002,4,7
98,2.6312500000000005,10.360000000000001,1.1000000000000003,4,8
99,1.3944444444444444,10.388235294117644,1.242857142857143,4,9
100,0.2066666666666667,11.614285714285714,0.23636363636363641,4,10
101,2.3,11.72142857142857,0.7818181818181817,4,11
102,2.6,12.676923076923078,0.7818181818181817,4,12
103,2.9222222222222225,11.850000000000001,0.8133333333333334,4,13
104,2.0764705882352943,12.426666666666668,1.6785714285714288,4,14
105,3.5944444444444437,12.647058823529411,2.3400000000000003,4,15
