MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.7634615384615386,12.109615384615383,34.45294117647058
2,-0.764705882352941,12.868627450980393,45.15200000000001
3,0.8961538461538464,16.925000000000004,69.31764705882352
4,5.571153846153846,22.596153846153847,81.98269230769232
5,11.276923076923072,26.452941176470596,94.475
6,16.62156862745098,29.225490196078432,153.36274509803917
7,21.711320754716986,33.66346153846153,133.60769230769233
8,23.0462962962963,34.56037735849057,85.2078431372549
9,17.59811320754717,31.45660377358491,145.46274509803925
10,10.861538461538458,26.22692307692307,94.97450980392155
11,5.246153846153845,20.501923076923074,53.1764705882353
12,1.0960784313725487,14.835294117647061,36.836
