MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.876923076923077,11.26153846153846,88.96923076923078
2,-1.330769230769231,11.907692307692306,67.94615384615385
3,-0.2384615384615385,14.469230769230771,66.3923076923077
4,0.8750000000000001,18.058333333333334,49.958333333333336
5,4.125000000000001,21.208333333333332,54.55833333333334
6,7.358333333333334,25.125000000000004,42.91666666666668
7,9.741666666666667,26.966666666666665,56.90833333333334
8,8.841666666666667,25.71666666666667,59.69166666666667
9,6.583333333333335,23.025000000000002,67.97500000000001
10,4.4,17.84166666666667,99.325
11,0.0,13.583333333333334,88.70833333333333
12,-1.2249999999999999,12.5,92.29166666666669
