MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-5.35,6.45,16.075000000000003
2,-7.25,10.0,28.025000000000002
3,-5.25,15.25,25.675000000000004
4,-4.300000000000001,17.4,38.475
5,-0.10000000000000009,24.160000000000004,44.37999999999999
6,3.96,26.2,76.49999999999999
7,6.0,26.46666666666667,92.36666666666667
8,4.0,31.625,23.075
9,2.066666666666667,25.900000000000002,31.566666666666674
10,-1.8333333333333333,15.466666666666667,48.166666666666664
11,-2.5250000000000004,11.025,60.92500000000002
12,-8.5,7.3500000000000005,43.525
