MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-4.4923076923076914,11.469230769230771,55.315384615384616
2,-3.4000000000000004,12.546153846153846,43.17692307692308
3,-2.6846153846153844,16.907692307692308,39.69230769230769
4,-0.7999999999999999,21.383333333333336,31.05833333333334
5,2.9153846153846152,24.161538461538463,50.54615384615384
6,6.938461538461538,28.76923076923077,68.42307692307693
7,8.576923076923078,31.1076923076923,60.476923076923086
8,8.061538461538463,31.10769230769231,38.71538461538462
9,4.976923076923078,26.869230769230775,44.74615384615384
10,2.707692307692308,21.361538461538466,60.17692307692308
11,-0.5846153846153845,14.83076923076923,49.48461538461538
12,-2.776923076923077,12.253846153846156,55.300000000000004
