MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-28.446428571428573,-6.933962264150946,3.755357142857144
2,-25.15178571428572,-1.4685185185185186,5.234545454545455
3,-16.192857142857143,8.494444444444442,11.216071428571428
4,-4.053571428571428,20.579245283018867,19.33928571428571
5,3.546428571428572,27.961538461538456,49.75714285714285
6,11.496428571428577,30.61320754716981,96.2982142857143
7,16.01071428571429,31.109433962264156,141.90535714285716
8,12.825000000000005,29.9433962264151,118.84642857142856
9,4.525454545454545,25.96538461538462,55.41454545454545
10,-4.629090909090908,19.230188679245288,23.381818181818172
11,-16.612727272727273,7.345283018867923,14.663636363636366
12,-25.492727272727272,-3.1711538461538455,6.550909090909093
