MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-5.047916666666666,8.917021276595744,109.33749999999999
2,-4.3021276595744675,9.485106382978724,75.91702127659573
3,-2.851063829787235,11.940425531914892,72.01489361702129
4,-1.0765957446808512,15.417021276595742,45.459574468085115
5,1.0936170212765957,19.123404255319148,61.47872340425532
6,5.017021276595745,21.18936170212766,58.69574468085109
7,6.95,22.558333333333334,70.67916666666666
8,6.087500000000001,21.620833333333337,77.5625
9,3.587234042553192,18.757446808510636,74.18085106382976
10,0.423404255319149,14.619565217391305,99.568085106383
11,-2.5148936170212766,11.597826086956525,94.69148936170212
12,-4.75,9.68936170212766,101.14222222222222
