MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-8.382142857142856,6.939285714285714,56.435714285714255
2,-7.073214285714286,8.19107142857143,44.32857142857143
3,-3.801785714285714,12.932142857142853,51.88928571428572
4,-0.9672727272727273,17.999999999999996,45.58363636363635
5,2.956363636363638,22.38,64.28545454545454
6,6.669090909090911,25.234545454545447,69.00363636363636
7,8.941818181818183,27.483636363636368,73.18545454545455
8,8.803636363636366,27.458181818181824,61.4709090909091
9,5.514545454545455,22.66545454545455,54.241818181818175
10,1.4090909090909094,17.589090909090913,51.01636363636361
11,-2.4400000000000004,11.158181818181816,56.40545454545457
12,-5.969090909090907,7.772727272727273,61.91999999999999
