MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.13636363636363633,12.878431372549018,41.41454545454545
2,-0.16363636363636364,13.913725490196084,52.452727272727266
3,1.794545454545455,17.91372549019608,83.50909090909092
4,6.496363636363635,22.94,107.71636363636362
5,11.847272727272728,26.622448979591844,135.78181818181815
6,17.001818181818184,29.208,195.7563636363636
7,21.714545454545455,33.01836734693877,158.73272727272726
8,23.04181818181818,33.6,183.69259259259266
9,18.39622641509434,31.257142857142863,246.9905660377358
10,11.664814814814818,25.813725490196077,154.35740740740744
11,5.788888888888888,20.897959183673468,94.6425925925926
12,1.6537037037037032,15.634042553191495,43.01851851851852
