MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-6.942857142857144,9.892452830188683,18.066071428571426
2,-4.701785714285713,13.559259259259258,21.789285714285715
3,-0.3642857142857143,20.22777777777778,32.77678571428572
4,5.989285714285716,26.473584905660385,41.61428571428572
5,11.98392857142858,31.503773584905666,64.95
6,17.905357142857145,34.51132075471698,111.99464285714284
7,21.507142857142856,34.97924528301887,249.125
8,20.323214285714283,34.073076923076925,146.16071428571425
9,14.378181818181815,30.473076923076924,79.61272727272728
10,6.941818181818182,25.998113207547174,44.58545454545455
11,-0.398181818181818,19.696296296296296,29.579999999999988
12,-5.7218181818181835,12.432692307692305,16.638181818181813
