MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-4.405263157894737,7.542105263157896,144.28947368421052
2,-5.268421052631578,7.089473684210527,112.6842105263158
3,-2.968421052631579,11.836842105263159,104.60526315789474
4,0.6789473684210527,19.736842105263158,107.8157894736842
5,7.052631578947368,24.073684210526313,104.76315789473684
6,12.489473684210529,26.61578947368421,108.8157894736842
7,16.51578947368421,30.35263157894737,178.47368421052633
8,17.95263157894737,32.27894736842106,183.05263157894737
9,12.263157894736839,27.68421052631579,186.81578947368422
10,5.694736842105264,22.205263157894734,168.81578947368422
11,0.9736842105263158,16.868421052631582,225.52631578947367
12,-1.8578947368421055,11.436842105263159,198.0
