MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.385714285714286,9.864285714285714,140.8738095238095
2,-1.7952380952380957,9.816666666666666,98.92619047619047
3,-0.41428571428571426,12.233333333333334,103.72857142857144
4,1.5268292682926832,16.007317073170732,61.890243902439025
5,4.065853658536585,19.84878048780488,64.12926829268291
6,7.43,21.744999999999997,65.00000000000001
7,9.5575,23.380000000000003,70.95750000000001
8,9.048780487804878,22.1,89.2756097560976
9,6.241463414634147,18.809756097560978,110.66097560975615
10,3.085365853658536,15.202439024390248,132.66097560975612
11,-0.2609756097560974,12.151219512195121,131.38780487804877
12,-2.546341463414634,10.285365853658535,129.67073170731712
