MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-23.11428571428571,-1.5826923076923076,3.35
2,-20.226785714285718,4.620370370370369,5.699999999999999
3,-13.360714285714286,12.651851851851852,4.191071428571429
4,-4.853571428571429,21.305660377358482,5.972727272727274
5,2.314285714285714,27.70754716981132,15.269090909090908
6,9.673214285714286,31.00754716981132,29.41964285714285
7,13.764285714285718,32.196226415094344,55.67857142857142
8,11.289285714285716,30.22307692307692,58.43392857142858
9,3.2581818181818183,25.26730769230769,33.14909090909091
10,-5.141818181818182,18.701886792452832,8.90181818181818
11,-14.919999999999998,9.020370370370372,4.281132075471699
12,-21.54727272727272,-0.20000000000000004,3.818518518518519
