MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-9.463636363636365,7.940909090909091,72.95454545454544
2,-8.013636363636364,9.6,59.83636363636365
3,-5.3130434782608695,13.799999999999999,67.47391304347825
4,-2.80909090909091,17.036363636363635,61.63636363636363
5,1.9826086956521736,20.40434782608696,101.07391304347826
6,5.859090909090909,25.027272727272727,108.6318181818182
7,6.950000000000002,26.238095238095244,102.97272727272725
8,6.664999999999999,26.424999999999994,85.45
9,3.655,21.705000000000002,71.84
10,8.074349270001139e-17,17.877272727272725,74.01818181818182
11,-4.809090909090911,11.813636363636364,74.02272727272727
12,-8.177272727272728,8.854545454545457,78.10909090909092
