MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.684615384615385,11.684615384615386,64.23076923076923
2,-0.9538461538461539,13.0,55.84615384615384
3,-0.39999999999999997,15.161538461538463,54.83076923076923
4,0.45,18.1,41.6
5,4.400000000000001,21.700000000000003,63.93333333333334
6,7.408333333333334,25.108333333333334,47.03333333333333
7,9.4,27.133333333333336,56.01666666666668
8,8.733333333333334,25.474999999999998,64.38333333333334
9,6.658333333333334,23.158333333333335,58.18333333333334
10,4.375000000000001,18.558333333333334,85.7
11,-0.15,14.15,68.40000000000002
12,-0.48333333333333345,13.091666666666667,77.18333333333334
