MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,2.0134615384615384,15.417307692307691,77.5692307692308
2,2.1,16.747169811320756,89.92830188679243
3,4.8584905660377355,19.396226415094336,121.91320754716982
4,9.059259259259257,23.513207547169817,154.70754716981136
5,13.540384615384612,26.590196078431376,182.74615384615387
6,17.546153846153846,28.9078431372549,366.8942307692308
7,22.445454545454552,32.74814814814815,283.9944444444444
8,23.933928571428567,33.910909090909094,181.37962962962962
9,20.001886792452833,31.67358490566039,176.68490566037735
10,14.611320754716978,27.86037735849056,84.9943396226415
11,8.60576923076923,23.18076923076923,91.6576923076923
12,3.9519230769230775,17.817307692307693,83.04423076923075
