DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,3.248387096774194,10.156249999999998,1.9166666666666667,1,1
2,3.5518518518518523,10.164705882352942,1.1111111111111114,1,2
3,3.9375,10.96,7.781818181818181,1,3
4,3.142857142857143,8.753333333333332,1.0,1,4
5,3.123333333333333,9.535294117647059,4.64375,1,5
6,3.762068965517241,10.059999999999999,3.6533333333333333,1,6
7,3.8999999999999995,10.400000000000002,2.8285714285714287,1,7
8,3.3352941176470585,8.665384615384616,1.2538461538461538,1,8
9,3.996428571428571,9.31,2.4333333333333336,1,9
10,3.129166666666667,10.200000000000001,1.2454545454545456,1,10
11,2.6548387096774198,8.035,0.4142857142857143,1,11
12,3.2799999999999994,8.866666666666667,1.281818181818182,1,12
13,2.75,8.823529411764705,1.9533333333333336,1,13
14,3.63,8.695238095238096,2.5500000000000003,1,14
15,2.125925925925926,8.009523809523811,0.44285714285714295,1,15
16,3.0580645161290327,8.743478260869566,3.769230769230769,1,16
17,2.914705882352941,7.747368421052633,5.153846153846154,1,17
18,3.2161290322580647,7.844444444444445,6.463636363636363,1,18
19,2.384375000000001,6.935294117647057,0.9500000000000001,1,19
20,2.516666666666667,7.0736842105263165,5.775,1,20
21,2.062962962962963,7.029411764705883,2.0250000000000004,1,21
22,2.9458333333333333,7.664285714285714,2.7,1,22
23,2.8821428571428576,8.884210526315789,7.691666666666666,1,23
24,2.2962962962962963,7.6866666666666665,1.4222222222222225,1,24
25,2.0107142857142857,8.189473684210526,2.246153846153846,1,25
26,2.3103448275862073,6.779999999999999,1.1,1,26
27,2.616129032258064,8.307999999999998,0.5857142857142857,1,27
28,2.2172413793103454,9.118181818181817,3.7800000000000002,1,28
29,2.168965517241379,8.238095238095237,2.0714285714285716,1,29
30,0.6000000000000001,6.905882352941179,1.2,1,30
31,2.0814814814814815,9.086666666666668,3.8000000000000003,1,31
32,2.277777777777778,8.204761904761904,2.1,2,1
33,1.937037037037037,7.352941176470589,1.0333333333333334,2,2
34,2.442857142857143,8.38,2.7,2,3
35,2.5961538461538467,8.978947368421052,3.688888888888888,2,4
36,2.5742857142857147,8.023076923076925,2.541666666666667,2,5
37,2.5586206896551724,8.37142857142857,4.55,2,6
38,2.1821428571428574,7.890909090909091,0.3,2,7
39,2.472413793103448,8.378947368421052,0.925,2,8
40,2.6593750000000007,9.795454545454545,1.425,2,9
41,2.2592592592592595,8.600000000000001,1.691666666666667,2,10
42,2.9193548387096775,9.304166666666667,2.842857142857143,2,11
43,2.9392857142857145,9.728571428571428,2.3333333333333335,2,12
44,3.204,10.277777777777779,2.0375,2,13
45,3.182142857142857,9.240909090909092,3.2,2,14
46,3.4079999999999995,10.32777777777778,1.6333333333333333,2,15
47,1.9185185185185185,9.05217391304348,0.36666666666666664,2,16
48,3.0600000000000005,8.835294117647061,3.8500000000000005,2,17
49,3.137500000000001,10.09047619047619,4.590909090909091,2,18
50,2.8115384615384618,8.908695652173913,7.500000000000001,2,19
51,3.822222222222222,10.259999999999998,1.3625,2,20
52,3.4828571428571435,9.965217391304348,2.98,2,21
53,3.341379310344828,10.792,8.8,2,22
54,3.784615384615385,10.285714285714286,3.4333333333333336,2,23
55,3.625714285714286,9.164,2.164285714285714,2,24
56,3.120833333333333,9.1,0.0625,2,25
57,3.0843749999999996,9.947999999999999,7.421428571428572,2,26
58,3.9903225806451617,11.117647058823529,6.281818181818181,2,27
59,5.106451612903226,11.576190476190478,3.2222222222222223,2,28
60,4.6800000000000015,9.588888888888889,4.341666666666667,3,1
61,3.7724137931034485,9.540000000000001,0.36363636363636365,3,2
62,3.8290322580645157,11.188000000000002,2.3000000000000003,3,3
63,4.586486486486487,11.203571428571427,2.6166666666666667,3,4
64,4.666666666666667,11.086363636363636,4.7375,3,5
65,4.476,11.129999999999999,0.6,3,6
66,4.825000000000001,12.715384615384616,14.24,3,7
67,4.468571428571429,11.964285714285717,0.5461538461538461,3,8
68,4.974999999999999,11.889473684210529,0.76,3,9
69,4.93076923076923,11.383333333333333,1.785714285714286,3,9
70,4.900000000000002,12.151724137931033,0.125,3,11
71,5.477419354838709,12.342857142857142,5.7272727272727275,3,12
72,5.2129032258064525,13.523809523809524,1.4000000000000001,3,13
73,5.67037037037037,13.204761904761906,1.4333333333333333,3,14
74,4.550000000000001,12.423809523809522,1.875,3,15
75,5.455172413793104,13.21666666666667,0.575,3,16
76,6.386486486486486,14.555555555555555,4.593333333333334,3,17
77,6.203846153846153,14.336842105263159,2.3833333333333333,3,18
78,5.910714285714286,14.414285714285716,4.666666666666667,3,19
79,5.9879999999999995,13.319047619047616,2.7,3,20
80,7.100000000000001,13.969565217391304,3.383333333333334,3,21
81,6.3764705882352954,13.641666666666666,5.3,3,22
82,6.172,14.055000000000001,2.5,3,23
