MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.6109090909090913,11.641818181818179,72.09818181818181
2,-2.792727272727274,11.730909090909092,54.9709090909091
3,-1.654545454545455,14.043636363636365,54.42363636363637
4,-0.4314814814814814,17.090740740740735,46.11666666666665
5,3.153703703703704,21.148148148148152,51.470370370370354
6,6.381481481481483,23.67222222222222,54.22222222222223
7,8.559259259259258,25.38333333333334,52.44074074074074
8,8.098148148148146,24.705555555555552,57.87777777777779
9,5.612962962962962,21.93888888888889,56.42222222222223
10,2.138888888888889,17.74814814814815,73.27962962962962
11,-1.4314814814814814,14.38148148148148,73.9388888888889
12,-2.938888888888889,12.599999999999996,78.5166666666667
