MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.16000000000000011,12.859615384615385,47.24444444444444
2,0.229090909090909,13.741176470588236,55.923636363636376
3,2.325454545454545,18.076,108.9090909090909
4,6.747272727272729,23.260000000000005,132.73454545454544
5,12.056363636363635,26.930612244897958,129.8072727272727
6,16.429090909090913,29.397999999999996,166.7327272727273
7,19.972727272727276,33.05510204081633,140.96727272727273
8,22.08909090909091,33.95686274509805,147.86545454545455
9,17.529629629629632,31.229166666666675,206.25
10,11.655555555555553,25.438,187.1314814814815
11,6.2370370370370365,20.70204081632653,92.19622641509433
12,1.844444444444444,15.921276595744677,45.725925925925914
