MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-11.583928571428572,5.325000000000002,1.6553571428571423
2,-7.375,11.451851851851856,2.8600000000000003
3,0.06249999999999999,21.4462962962963,2.1038461538461535
4,6.741071428571429,28.58113207547169,2.6910714285714294
5,11.369642857142859,32.3188679245283,7.003571428571431
6,15.04107142857143,34.966037735849056,10.701785714285718
7,16.907142857142865,36.40188679245283,6.258928571428572
8,16.10892857142857,35.342307692307685,6.77857142857143
9,11.283636363636363,30.934615384615377,3.222222222222223
10,3.0909090909090913,24.93584905660379,1.2346153846153844
11,-3.707272727272727,17.04074074074074,0.7384615384615384
12,-9.834545454545456,7.7519230769230765,1.1927272727272729
