MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,12.853571428571431,26.267924528301894,7.855357142857143
2,14.201785714285718,27.101851851851855,13.205454545454549
3,16.642857142857146,29.961111111111112,19.73928571428571
4,20.760714285714283,32.369811320754714,32.25892857142857
5,23.892857142857142,33.47358490566038,79.7142857142857
6,25.385714285714283,33.62830188679245,126.38750000000002
7,25.101785714285707,33.39056603773585,162.15892857142856
8,24.792857142857137,33.13461538461537,209.8303571428571
9,23.86545454545454,32.6576923076923,175.6836363636364
10,21.361818181818187,31.841509433962262,128.29272727272726
11,17.7,29.72037037037037,31.39090909090909
12,13.916363636363638,27.52307692307693,14.6
