MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.6357142857142857,11.566071428571428,63.871428571428574
2,-1.7785714285714285,12.846428571428572,56.891071428571415
3,-0.09821428571428571,16.833928571428576,51.675000000000026
4,1.6072727272727274,19.972727272727276,50.34
5,5.216363636363636,23.930909090909083,62.57272727272727
6,8.676363636363634,27.95636363636364,53.25454545454546
7,10.749090909090906,30.112727272727277,49.05636363636364
8,10.454545454545455,30.08545454545454,40.26909090909092
9,7.505454545454547,26.498181818181823,50.40909090909089
10,4.129090909090908,21.287272727272722,65.16363636363636
11,0.15636363636363632,15.339999999999991,63.947272727272754
12,-1.9563636363636356,12.32727272727273,67.28545454545454
