MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-19.466071428571436,0.15576923076923083,20.634545454545457
2,-15.24107142857143,8.928301886792454,3.137735849056604
3,-7.30535714285714,18.705555555555552,1.1580000000000004
4,0.6732142857142857,27.411538461538473,3.9537037037037037
5,7.223214285714284,33.330769230769235,3.7428571428571433
6,13.125,36.41132075471699,7.832727272727273
7,15.692857142857145,38.33207547169811,7.766071428571427
8,13.526785714285717,37.32641509433962,5.28727272727273
9,6.1818181818181825,32.0326923076923,3.1018518518518525
10,-1.6436363636363642,24.349056603773594,3.094545454545455
11,-9.765454545454546,13.6,9.483636363636363
12,-17.570909090909094,2.358823529411765,9.638888888888891
