MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-10.879999999999999,1.3750000000000004,41.857142857142854
2,-11.48,1.935,2.2857142857142856
3,-9.879999999999999,5.569999999999999,0.0
4,-3.9899999999999998,13.36,109.05555555555556
5,1.8800000000000001,17.140000000000004,165.475
6,7.995000000000002,18.985,294.325
7,12.41,22.604999999999997,313.4
8,13.91,23.345,219.4
9,8.96,20.170000000000005,254.4
10,1.295,15.685000000000002,132.65
11,-4.485,11.060000000000002,67.44444444444444
12,-8.790000000000003,4.49,32.8125
