DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-19.9125,-4.0137931034482754,0.13529411764705884,1,1
2,-21.504651162790704,-4.548275862068966,0.047058823529411764,1,2
3,-21.147727272727266,-4.763888888888889,0.48571428571428577,1,3
4,-21.067567567567565,-4.360714285714286,0.0,1,4
5,-20.43846153846154,-3.9666666666666672,0.0,1,5
6,-20.802325581395348,-3.9363636363636374,0.047058823529411764,1,6
7,-21.539473684210527,-3.842424242424243,0.0,1,7
8,-20.512820512820515,-2.8882352941176466,0.2947368421052632,1,8
9,-20.72,-2.813793103448276,0.0,1,9
10,-20.920512820512823,-3.3000000000000003,0.49523809523809526,1,10
11,-21.190243902439022,-3.8999999999999995,0.014285714285714287,1,11
12,-20.52,-2.9740740740740734,0.09285714285714286,1,12
13,-20.534210526315793,-4.46,0.17500000000000002,1,13
14,-20.148780487804878,-3.3741935483870966,0.045454545454545456,1,14
15,-19.77317073170732,-3.677419354838711,0.07272727272727274,1,15
16,-20.335135135135136,-3.5758620689655185,0.17647058823529413,1,16
17,-20.64736842105263,-3.4499999999999997,0.10588235294117647,1,17
18,-19.812121212121216,-3.6958333333333333,0.0,1,18
19,-21.583783783783783,-4.290625,0.01666666666666667,1,19
20,-20.247368421052634,-3.096551724137931,0.15625,1,20
21,-20.465217391304353,-3.7891891891891896,0.0,1,21
22,-20.514999999999997,-3.8866666666666663,0.0782608695652174,1,22
23,-20.702702702702705,-3.55625,0.045454545454545456,1,23
24,-21.536363636363635,-3.8135135135135134,0.023809523809523808,1,24
25,-20.909756097560972,-3.4166666666666665,0.0,1,25
26,-20.370731707317077,-3.4371428571428573,0.0,1,26
27,-19.689743589743593,-2.770967741935483,0.025,1,27
28,-19.975000000000005,-3.0103448275862066,0.07692307692307693,1,28
29,-19.82439024390243,-3.3484848484848486,0.017647058823529415,1,29
30,-20.020512820512824,-3.283870967741935,0.1125,1,30
31,-20.22051282051282,-3.757575757575758,0.027777777777777776,1,31
32,-20.084210526315786,-3.265714285714285,0.0,2,1
33,-19.982222222222223,-2.994736842105263,0.013043478260869568,2,2
34,-19.280487804878046,-1.9656250000000002,0.0380952380952381,2,3
35,-18.962790697674414,-2.808823529411765,0.09565217391304348,2,4
36,-18.835897435897436,-3.2812500000000004,0.017647058823529415,2,5
37,-19.27804878048781,-2.405882352941177,0.047619047619047616,2,6
38,-18.32894736842105,-1.7000000000000002,0.028571428571428574,2,7
39,-17.808333333333334,-2.97,0.04,2,8
40,-19.783783783783782,-2.2406250000000005,0.0,2,9
41,-19.611904761904757,-2.0749999999999993,0.061111111111111116,2,10
42,-18.63684210526316,-1.7566666666666668,0.0,2,11
43,-18.13421052631579,-1.3413793103448273,0.05789473684210527,2,12
44,-17.533333333333328,-1.5575757575757576,0.047619047619047616,2,13
45,-17.57058823529412,-1.710344827586207,0.2222222222222222,2,14
46,-17.49428571428572,-1.4500000000000004,0.04736842105263159,2,15
47,-17.16585365853659,-1.337142857142857,0.11304347826086956,2,16
48,-17.378947368421052,-1.8433333333333328,0.0,2,17
49,-18.171052631578952,-2.124,0.03125,2,18
50,-17.855813953488365,-1.7806451612903222,0.0,2,19
51,-17.425000000000004,-1.4722222222222225,0.05500000000000001,2,20
52,-17.005000000000003,-0.923529411764706,0.05,2,21
53,-17.55365853658536,-1.062857142857143,0.058823529411764705,2,22
54,-16.207500000000003,-0.5636363636363636,0.0380952380952381,2,23
55,-15.788372093023257,-0.38285714285714284,0.043478260869565216,2,24
56,-16.711363636363643,-0.8804878048780487,0.01363636363636364,2,25
57,-16.44390243902439,-0.7911764705882353,0.0,2,26
58,-15.464102564102562,0.4818181818181819,0.0,2,27
59,-15.623076923076923,0.08275862068965507,0.1647058823529412,2,28
60,-14.995000000000005,0.10588235294117639,0.04782608695652174,3,1
61,-15.535714285714283,0.3277777777777778,0.10833333333333335,3,2
62,-15.602500000000001,0.7419354838709676,0.0,3,3
63,-15.829268292682933,-0.14571428571428593,0.014285714285714287,3,4
64,-15.838461538461539,0.44166666666666665,0.014285714285714287,3,5
65,-15.876923076923081,1.0687499999999999,0.0,3,6
66,-15.438297872340424,0.7051282051282052,0.01363636363636364,3,7
67,-14.770212765957453,1.0690476190476192,0.11666666666666668,3,8
68,-14.48809523809524,1.0911764705882352,0.01578947368421053,3,9
69,-13.815909090909095,1.7294117647058826,0.05652173913043478,3,10
70,-14.197560975609756,2.4966666666666666,0.0,3,11
71,-13.471052631578951,2.012903225806452,0.017647058823529415,3,12
72,-13.70909090909091,2.291891891891892,0.125,3,13
73,-13.217948717948715,3.073529411764706,0.0,3,14
74,-13.837837837837837,2.8178571428571426,0.020000000000000004,3,15
75,-13.736363636363638,2.7972222222222225,0.05909090909090909,3,16
76,-12.895348837209303,3.778125,0.022727272727272728,3,17
77,-12.428205128205128,3.7129032258064516,0.0,3,18
78,-12.982500000000002,3.7628571428571433,0.0,3,19
79,-12.105128205128208,3.9666666666666677,0.020000000000000004,3,20
80,-12.35681818181818,4.413513513513514,0.376,3,21
81,-11.52857142857143,3.88918918918919,0.01666666666666667,3,22
82,-11.638095238095238,3.8000000000000007,0.01578947368421053,3,23
83,-12.00714285714286,3.8228571428571434,0.17647058823529413,3,24
84,-11.4,4.260000000000001,0.03333333333333333,3,25
85,-11.421951219512197,4.791666666666667,0.0,3,26
86,-11.738095238095237,5.178378378378378,3.7458333333333336,3,27
87,-10.854999999999999,6.036363636363637,0.029411764705882353,3,28
88,-10.002380952380951,6.134375,0.0,3,29
89,-10.067567567567568,4.981249999999999,0.0,3,30
90,-10.12380952380952,5.647058823529412,0.0,3,31
91,-10.443589743589742,5.873529411764706,0.04,4,1
92,-10.286956521739135,5.3,0.0,4,2
93,-10.157142857142858,4.476923076923076,0.0,4,3
94,-9.523255813953488,5.891428571428572,0.0,4,4
95,-10.15813953488372,5.8657142857142865,0.0,4,5
96,-9.238636363636367,5.988888888888889,0.26363636363636367,4,6
97,-9.010256410256408,6.662857142857145,0.0,4,7
98,-9.202857142857141,7.012000000000001,0.0,4,8
99,-8.98974358974359,6.25,0.058823529411764705,4,9
100,-8.582500000000001,6.835483870967742,0.125,4,10
101,-9.038095238095238,7.057142857142857,0.13999999999999999,4,11
102,-8.649999999999997,7.379487179487183,0.22592592592592595,4,12
103,-8.346511627906978,8.18611111111111,0.14347826086956522,4,13
104,-8.281249999999998,8.238095238095235,0.0782608695652174,4,14
105,-7.442222222222224,8.348648648648648,0.0380952380952381,4,15
106,-6.740476190476192,8.25151515151515,0.05500000000000001,4,16
107,-7.083333333333333,8.291428571428572,0.03571428571428571,4,17
108,-7.792307692307692,9.125000000000002,0.09473684210526316,4,18
109,-7.856097560975612,8.797058823529412,0.0,4,19
110,-7.097777777777777,8.69736842105263,0.041666666666666664,4,20
111,-6.938636363636363,9.256756756756756,0.013043478260869568,4,21
112,-6.255102040816328,8.788888888888886,0.013043478260869568,4,22
113,-6.221951219512194,9.09142857142857,0.0,4,23
114,-6.172972972972971,9.790624999999999,0.061111111111111116,4,24
115,-6.504444444444443,9.477777777777778,0.07307692307692308,4,25
116,-6.4975,9.865624999999998,0.22272727272727275,4,26
117,-6.144444444444445,10.799999999999997,0.0761904761904762,4,27
118,-5.777500000000001,10.606060606060609,0.10952380952380951,4,28
119,-5.714000000000001,10.429268292682925,0.0,4,29
120,-5.576190476190478,10.663888888888888,0.014285714285714287,4,29
121,-5.147619047619047,10.639999999999997,0.0,5,1
122,-4.728205128205129,11.309374999999998,0.16666666666666666,5,2
123,-5.178947368421054,10.836363636363634,0.2,5,3
124,-4.929545454545456,10.911111111111113,0.06956521739130435,5,4
125,-4.7272727272727275,11.91470588235294,0.35454545454545455,5,5
126,-4.354761904761905,11.127027027027026,0.3956521739130435,5,6
127,-4.364583333333335,11.442500000000003,0.5000000000000001,5,7
128,-3.7634146341463413,11.724137931034484,0.14782608695652175,5,8
129,-3.682051282051282,12.387096774193548,0.042105263157894736,5,9
130,-3.0279069767441866,11.85,0.2318181818181818,5,10
131,-3.2750000000000012,12.022580645161288,0.014285714285714287,5,11
132,-3.193181818181817,11.667741935483873,0.5476190476190477,5,12
133,-3.3651162790697664,12.557142857142859,0.020833333333333332,5,13
134,-2.904651162790698,12.933333333333337,0.09523809523809523,5,14
135,-3.056249999999999,13.165000000000001,0.09545454545454546,5,15
136,-2.900000000000001,13.471428571428572,0.33749999999999997,5,16
137,-2.328260869565218,13.547368421052633,0.09047619047619049,5,17
138,-1.992307692307693,13.424999999999999,0.305,5,18
139,-2.2326086956521745,13.544444444444443,0.24545454545454548,5,19
140,-2.526829268292683,12.853125,0.6461538461538462,5,20
141,-2.251063829787234,12.966666666666667,0.2761904761904762,5,21
142,-2.335555555555555,13.151428571428575,0.1272727272727273,5,22
143,-1.5684210526315787,13.977419354838709,0.027777777777777776,5,23
144,-2.0023809523809524,14.19090909090909,0.15714285714285714,5,24
145,-1.8888888888888897,14.211111111111112,0.08260869565217392,5,25
146,-1.636956521739131,14.40263157894737,0.11600000000000002,5,26
147,-1.2727272727272725,14.668421052631576,0.236,5,27
148,-1.423404255319149,14.821621621621624,0.22692307692307695,5,28
149,-0.9048780487804875,14.725806451612904,0.11764705882352941,5,29
150,-0.9521739130434782,14.226315789473684,0.46153846153846156,5,30
151,-0.34186046511627916,14.603125000000002,0.15833333333333333,5,31
152,0.17250000000000001,15.366666666666665,0.32857142857142857,6,1
153,-0.22826086956521738,15.18918918918919,0.23600000000000002,6,2
