MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-1.6018181818181818,9.974545454545455,128.3690909090909
2,-1.8745454545454543,10.179999999999996,93.45090909090908
3,-0.4200000000000004,13.692727272727272,90.11636363636363
4,2.98,20.06111111111111,92.79454545454543
5,8.012962962962964,24.064150943396232,94.87037037037038
6,13.196296296296298,26.15555555555555,117.80925925925929
7,18.249090909090913,30.322222222222226,174.51636363636365
8,19.85818181818182,31.85925925925926,124.1636363636364
9,15.49259259259259,28.640740740740743,138.8407407407408
10,9.462962962962962,23.324074074074073,120.85
11,4.177777777777778,18.77962962962963,152.56851851851846
12,0.47777777777777797,13.63333333333333,169.58888888888887
