MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-23.146296296296295,0.6314814814814816,11.782692307692308
2,-20.12222222222222,1.9944444444444442,2.826415094339622
3,-15.761111111111111,5.264814814814816,4.269811320754718
4,-11.057407407407403,8.874074074074073,6.632075471698114
5,-6.31509433962264,13.781132075471698,25.21923076923077
6,-1.3566037735849057,17.835849056603777,57.94038461538462
7,1.4660377358490564,17.432075471698116,90.00769230769228
8,1.0358490566037737,16.713207547169812,86.44807692307694
9,-2.083018867924528,15.001886792452826,54.48490566037736
10,-10.00566037735849,10.986792452830185,12.660377358490564
11,-16.822641509433964,4.428301886792453,3.0159999999999996
12,-21.17924528301887,2.137735849056604,11.564705882352941
