MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-1.4166666666666672,14.579629629629629,68.71886792452831
2,-0.9381818181818182,15.738181818181824,98.74814814814815
3,1.6854545454545458,19.418181818181818,197.41454545454548
4,6.729090909090909,23.694545454545455,212.47090909090906
5,11.925925925925926,26.63207547169812,208.24629629629638
6,16.459259259259255,29.31481481481482,264.45925925925917
7,20.770909090909093,33.022222222222226,261.6218181818182
8,22.300000000000004,33.625454545454545,209.2160714285715
9,18.103703703703705,31.41296296296296,257.3500000000001
10,11.521818181818187,26.71272727272727,188.97090909090915
11,5.861818181818181,22.181481481481484,106.74999999999994
12,0.5518518518518518,17.21481481481482,65.1301886792453
