MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.7128205128205128,14.268571428571427,77.19230769230771
2,0.9717948717948716,17.24864864864865,91.35128205128204
3,4.287179487179488,23.386486486486483,146.79487179487182
4,9.800000000000002,28.883333333333326,176.6179487179487
5,15.56410256410256,32.08235294117648,201.9692307692308
6,20.0948717948718,34.03428571428572,236.69230769230765
7,23.464102564102575,36.69722222222222,166.9948717948718
8,22.607692307692307,36.480000000000004,103.6871794871795
9,17.93157894736842,33.7235294117647,78.60000000000001
10,11.731578947368419,28.60571428571428,65.82368421052631
11,5.5394736842105265,23.560000000000002,77.58157894736844
12,0.5473684210526315,16.819999999999997,48.405263157894744
