MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.8303571428571432,15.278571428571427,88.48750000000003
2,-2.5339285714285706,16.808928571428563,73.50178571428572
3,-0.8589285714285717,19.605357142857148,83.6875
4,1.5945454545454543,21.567272727272734,100.3018181818182
5,5.13090909090909,25.216363636363635,109.91272727272731
6,8.974545454545451,28.349090909090915,86.65636363636368
7,11.25090909090909,30.925454545454546,59.68181818181817
8,11.138181818181815,31.134545454545457,71.72363636363636
9,7.5290909090909075,27.941818181818192,72.77090909090909
10,3.7054545454545456,24.289090909090916,80.98909090909089
11,-0.8600000000000001,19.179999999999996,91.02181818181818
12,-3.1909090909090905,16.121818181818185,80.92181818181818
