MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-7.8199999999999985,6.4111111111111105,37.436842105263146
2,-7.07,8.6,39.035000000000004
3,-3.0599999999999996,12.989999999999998,40.11
4,-1.3349999999999997,18.46842105263158,34.83999999999999
5,2.8857142857142852,24.055,36.31904761904762
6,7.004761904761905,25.93,44.95714285714286
7,8.935,26.843750000000004,40.741176470588236
8,8.742857142857144,28.366666666666664,26.525
9,5.51,23.776470588235295,25.727777777777778
10,1.155,17.623529411764704,29.689473684210526
11,-1.9950000000000003,11.25,46.59473684210527
12,-5.04,6.65,42.57894736842105
