MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-8.423214285714286,9.575000000000003,5.485454545454545
2,-6.0267857142857135,14.201785714285716,9.608928571428573
3,-0.6821428571428573,21.126785714285717,14.537500000000003
4,5.628571428571429,27.330357142857146,29.435714285714287
5,11.494642857142859,32.32142857142857,43.54999999999999
6,17.28392857142857,36.328571428571436,59.89821428571428
7,20.38571428571429,35.341071428571425,178.12321428571434
8,18.79107142857143,33.575,122.29464285714288
9,12.912727272727274,30.787272727272736,59.37454545454547
10,5.641818181818181,26.22909090909091,33.670909090909085
11,-1.9763636363636368,19.254545454545458,17.00545454545455
12,-6.885454545454545,11.818181818181815,6.266037735849057
