MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-5.6482142857142845,8.016071428571427,76.45357142857142
2,-4.5392857142857155,9.767857142857142,63.36607142857143
3,-1.9178571428571431,14.789285714285713,64.28928571428573
4,0.4945454545454546,19.332727272727272,51.120000000000005
5,4.9799999999999995,23.33454545454545,73.82909090909091
6,8.285454545454545,26.459999999999994,67.54181818181817
7,10.54,28.56727272727274,67.69090909090909
8,10.28727272727273,28.13454545454546,63.898148148148145
9,7.15090909090909,23.70909090909091,60.16481481481481
10,2.9218181818181814,18.33454545454546,75.58545454545455
11,-1.2945454545454544,12.067272727272728,78.67407407407408
12,-4.359999999999999,8.874545454545453,87.92727272727272
