DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,1.0897959183673471,7.4868421052631575,8.80888888888889,1,1
2,0.8142857142857144,7.16666666666667,7.5756097560975615,1,2
3,0.7727272727272726,7.327777777777777,6.553846153846154,1,3
4,0.8522727272727273,6.992307692307692,7.440909090909091,1,4
5,0.27000000000000013,6.514285714285715,8.171052631578947,1,5
6,0.4659090909090909,6.005263157894738,8.215,1,6
7,0.16363636363636366,7.700000000000001,7.964285714285715,1,7
8,0.7499999999999997,7.446153846153848,10.561904761904762,1,8
9,0.5357142857142857,6.872972972972973,7.965853658536586,1,9
10,0.3976744186046512,6.513157894736842,8.446341463414635,1,10
11,0.06363636363636364,5.489189189189188,3.8899999999999997,1,11
12,0.31999999999999995,6.443243243243244,5.558536585365854,1,12
13,0.2928571428571429,6.092105263157896,8.346341463414634,1,13
14,0.07441860465116275,5.9444444444444455,6.3225,1,14
15,-0.11590909090909096,5.772500000000001,8.537209302325582,1,15
16,-0.3130434782608695,6.227499999999998,5.362222222222223,1,16
17,-0.04444444444444442,5.761764705882352,6.808571428571428,1,17
18,-0.7844444444444445,6.4,7.811627906976745,1,18
19,-0.5454545454545457,5.581081081081081,6.633333333333334,1,19
20,-0.5023809523809524,6.07,8.145,1,20
21,-0.5627906976744187,5.548717948717948,6.692857142857143,1,21
22,-0.1325581395348838,5.584210526315789,5.4575000000000005,1,22
23,-0.224390243902439,5.918918918918919,7.416216216216217,1,23
24,-0.18809523809523815,5.115789473684212,7.085714285714286,1,24
25,-0.7066666666666668,4.9725,6.659999999999999,1,25
26,-0.4145833333333336,5.422499999999999,4.627906976744186,1,26
27,-0.4707317073170731,5.0473684210526315,6.307499999999999,1,27
28,-0.5933333333333336,5.185714285714287,5.079545454545454,1,28
29,-0.5651162790697676,5.515384615384616,5.216666666666667,1,29
30,-0.6466666666666667,5.247368421052632,6.953488372093025,1,30
31,-0.5750000000000001,5.050000000000002,6.132499999999999,1,31
32,-0.6954545454545455,5.302702702702706,6.55,2,1
33,-0.541860465116279,4.958536585365854,3.6095238095238096,2,2
34,-0.8292682926829271,4.905555555555556,5.5675,2,3
35,-0.8690476190476188,5.1975,7.158974358974358,2,4
36,-0.7574468085106385,5.929268292682926,5.48139534883721,2,5
37,-0.5425531914893618,6.135714285714285,4.341860465116278,2,6
38,-0.7450000000000001,5.9783783783783795,5.053846153846154,2,7
39,-1.0159090909090909,5.060526315789474,5.307317073170732,2,8
40,-0.7595744680851066,5.161538461538463,6.2844444444444445,2,9
41,-0.36666666666666675,5.475675675675675,6.4702702702702695,2,10
42,-0.32249999999999995,5.789189189189189,5.425,2,11
43,-0.6976744186046513,6.7138888888888895,5.242500000000001,2,12
44,-0.37906976744186066,6.941025641025642,5.202439024390244,2,13
45,0.04888888888888893,6.868421052631579,4.337209302325581,2,14
46,-0.6214285714285714,6.3621621621621625,5.057894736842105,2,15
47,-0.2341463414634146,6.276315789473683,5.482051282051282,2,16
48,-0.4750000000000002,6.443243243243243,3.542857142857143,2,17
49,0.002040816326530596,6.483333333333333,5.281818181818182,2,18
50,-0.23617021276595732,6.844736842105262,3.2190476190476187,2,19
51,-0.045000000000000026,7.205263157894739,5.576923076923077,2,20
52,-0.23111111111111124,6.849999999999999,4.2625,2,21
53,-0.5195652173913043,6.909302325581393,4.297727272727273,2,22
54,-0.16153846153846155,7.108333333333335,8.002857142857144,2,23
55,-0.475,6.656410256410256,4.917073170731707,2,24
56,-0.17777777777777776,6.520512820512821,4.2560975609756095,2,25
57,-0.40487804878048766,6.583783783783784,4.07027027027027,2,26
58,-0.04318181818181823,7.941463414634145,3.31025641025641,2,27
59,0.12291666666666672,8.069767441860467,5.297674418604651,2,28
60,0.5555555555555556,7.707692307692308,6.67,3,1
61,-0.031428571428571424,7.055882352941177,4.6,3,2
62,-0.44,8.03846153846154,3.0952380952380953,3,3
