MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-4.2457142857142856,9.951428571428574,82.34000000000002
2,-3.6599999999999997,9.625714285714286,64.61714285714285
3,-2.1685714285714286,11.742857142857138,71.24285714285715
4,-1.28,14.579999999999998,64.64285714285714
5,1.3857142857142852,18.81142857142858,60.09714285714287
6,4.677142857142857,21.15142857142858,68.10285714285715
7,7.252941176470589,22.850000000000005,63.93529411764706
8,6.626470588235296,22.079411764705885,77.3470588235294
9,4.276470588235293,19.244117647058825,84.03235294117646
10,1.176470588235294,15.526470588235293,94.4205882352941
11,-1.6529411764705886,12.51764705882353,103.27941176470587
12,-3.644117647058824,10.620588235294116,94.19705882352942
