MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-1.9181818181818182,11.994117647058827,41.86181818181819
2,-1.7399999999999995,13.325490196078425,60.42545454545457
3,0.49272727272727274,18.128000000000004,110.54545454545453
4,5.472727272727274,24.001999999999995,132.71454545454546
5,11.020000000000003,27.945999999999998,148.95272727272726
6,16.421818181818185,30.464000000000006,193.72000000000008
7,20.912727272727274,34.263265306122456,214.04181818181831
8,22.39272727272727,35.126,145.03999999999996
9,17.41666666666666,32.12000000000001,215.687037037037
10,10.100000000000001,26.335999999999995,132.01296296296294
11,4.144444444444445,20.749019607843138,75.31481481481482
12,-0.13148148148148153,15.078723404255312,45.76481481481482
