MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-6.563265306122447,7.275510204081634,47.44489795918368
2,-5.577551020408165,8.251020408163267,43.67755102040818
3,-2.9755102040816324,13.46326530612245,41.09795918367346
4,-0.10000000000000009,18.914583333333336,41.014583333333334
5,4.600000000000001,23.212500000000006,65.78125
6,8.087755102040816,26.460416666666674,57.77083333333334
7,10.220833333333333,28.51666666666668,57.445833333333326
8,10.166666666666666,28.141666666666662,52.83333333333331
9,6.86938775510204,22.873469387755105,50.226530612244886
10,2.5163265306122446,17.214285714285722,52.57142857142859
11,-1.8250000000000002,11.066666666666668,53.08750000000001
12,-5.125,7.966666666666668,55.289583333333326
