MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.90188679245283,10.899999999999999,92.8509433962264
2,-2.081132075471698,12.983018867924528,79.31698113207545
3,0.013207547169811287,16.956603773584906,83.72264150943394
4,1.9557692307692305,19.615384615384617,83.76538461538462
5,5.755769230769231,23.611538461538462,97.62115384615387
6,9.123076923076924,27.011538461538457,79.02115384615385
7,11.398076923076925,29.121153846153845,63.43269230769231
8,11.290384615384616,29.073076923076925,68.15192307692307
9,8.334615384615386,25.55576923076924,77.32499999999999
10,4.919230769230769,21.075000000000003,94.14230769230772
11,0.28846153846153855,15.384615384615383,98.87884615384615
12,-2.1288461538461534,12.015384615384619,103.71923076923082
