MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-5.25,7.283333333333332,34.9
2,-5.533333333333334,8.9,39.68333333333334
3,-4.4,13.933333333333332,35.949999999999996
4,-0.3666666666666667,18.26666666666667,51.383333333333326
5,4.957142857142857,24.24285714285714,52.54285714285714
6,8.414285714285715,27.042857142857144,52.28571428571429
7,10.4,29.22,69.72
8,11.466666666666669,31.03333333333333,53.28333333333334
9,5.779999999999999,24.660000000000004,33.620000000000005
10,0.9200000000000002,16.84,78.86
11,-1.6500000000000001,11.116666666666667,52.63333333333333
12,-6.220000000000001,8.0,69.23999999999998
