MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,1.7000000000000002,13.9,152.30000000000004
2,1.1,17.2,87.2
3,2.8000000000000003,18.900000000000002,111.20000000000002
4,11.700000000000001,26.1,246.3
5,15.0,29.400000000000002,202.5
