MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,4.7857142857142865,20.22692307692308,40.99642857142857
2,6.4750000000000005,22.857407407407408,43.10892857142858
3,9.4375,26.76296296296296,66.33035714285714
4,14.237499999999999,30.87358490566039,115.07857142857146
5,18.473214285714285,33.01923076923078,229.5553571428571
6,21.912500000000005,34.02264150943396,301.6660714285714
7,23.701785714285716,35.43018867924529,235.1696428571429
8,23.41607142857143,35.66538461538461,195.0982142857143
9,20.241818181818182,34.32156862745099,114.07272727272728
10,15.34727272727273,31.226923076923075,76.17272727272729
11,10.719999999999999,26.824528301886794,52.56909090909093
12,6.103636363636365,22.309615384615384,29.50909090909091
