MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-7.563636363636362,7.796363636363636,44.847272727272724
2,-6.534545454545454,8.996363636363634,32.623636363636365
3,-3.432727272727273,13.776363636363635,36.35818181818182
4,-1.0055555555555553,19.000000000000004,34.45740740740741
5,2.774545454545454,24.28363636363636,46.91272727272729
6,6.72,27.183636363636367,57.31090909090908
7,8.810909090909092,28.960000000000004,67.48727272727272
8,8.514545454545456,28.60363636363636,53.08181818181818
9,4.921818181818183,23.383636363636352,42.80181818181819
10,1.0145454545454544,18.183636363636367,42.589090909090885
11,-1.9490909090909099,12.099999999999996,40.68909090909091
12,-5.290909090909094,9.143636363636364,46.0
