MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,6.864285714285716,23.28571428571428,49.82678571428573
2,8.244642857142855,24.858928571428567,53.99285714285714
3,11.055357142857146,27.50535714285715,68.33749999999999
4,16.255357142857147,30.553571428571427,127.48035714285716
5,20.84821428571429,32.683928571428574,229.87142857142848
6,23.69821428571429,33.65535714285715,407.5982142857143
7,24.267857142857142,34.380357142857136,439.05
8,24.14107142857143,34.712500000000006,394.2000000000001
9,22.63818181818182,33.94181818181818,207.4963636363636
10,17.845454545454544,31.998181818181827,116.92545454545453
11,12.890909090909092,29.04363636363636,65.5981818181818
12,8.105454545454544,25.241818181818186,35.0890909090909
