MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.4090909090909096,9.47272727272727,188.53
2,-3.0818181818181816,9.854545454545457,142.35
3,-2.4545454545454546,12.70909090909091,113.91818181818184
4,-0.390909090909091,16.03636363636364,92.76363636363637
5,2.172727272727273,19.281818181818185,123.37272727272729
6,5.0636363636363635,21.172727272727276,93.76363636363635
7,7.909999999999999,22.38,157.29
8,7.220000000000001,20.919999999999998,132.67000000000002
9,4.550000000000001,19.68,140.07000000000002
10,2.1,15.75,200.72999999999996
11,-1.2,12.18,236.16
12,-3.41,9.890000000000002,194.68
