MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-21.051851851851854,3.1839999999999993,36.05185185185186
2,-17.349999999999998,5.567307692307693,36.681481481481484
3,-6.770370370370371,17.748076923076926,22.68518518518518
4,1.4925925925925927,26.580392156862747,31.73333333333333
5,6.662264150943396,29.999999999999996,28.377358490566046
6,11.379245283018866,32.720000000000006,28.732075471698113
7,13.869811320754716,34.668,25.33018867924529
8,11.4188679245283,34.056,16.29433962264151
9,5.786792452830189,30.502000000000006,14.537735849056608
10,-1.1018867924528304,24.1156862745098,26.624528301886805
11,-7.898113207547169,15.198039215686277,34.94716981132075
12,-16.41509433962264,6.314000000000001,32.743396226415086
