MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,16.254285714285714,31.319999999999993,9.4,35.9,26.085714285714282
2,16.84571428571428,32.90000000000001,8.3,38.0,19.457142857142856
3,17.988888888888887,34.56944444444444,10.0,40.6,21.558333333333337
4,20.04722222222223,36.01388888888889,12.200000000000001,41.400000000000006,11.094444444444443
5,22.00857142857143,36.128571428571426,17.1,44.2,34.245714285714286
6,22.866666666666667,35.291666666666664,19.5,42.5,95.76388888888889
7,23.055555555555557,33.93888888888889,19.5,39.5,69.00555555555556
8,23.047222222222224,33.8361111111111,14.5,38.800000000000004,51.74999999999999
9,23.057575757575762,34.157575757575756,13.600000000000001,37.800000000000004,67.18181818181819
10,21.991428571428575,32.85428571428572,15.0,36.7,98.43428571428572
11,19.858333333333338,31.477777777777785,14.4,36.7,41.32571428571429
12,17.561111111111106,30.627777777777776,10.0,36.0,28.897222222222222
