PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1991-11-01,1991,11,-1.60,0.00,-9.60,0.60,-23.70,4.70,10.60,3.20,15.70,188.70,0.00,51.00,0,119,412,28,26,30
1991-12-01,1991,12,-4.20,0.20,-8.90,2.30,-31.70,0.20,9.90,-2.80,12.50,113.10,0.00,69.00,0,155,535,25,26,31
1992-01-01,1992,1,-7.90,0.00,-17.10,0.50,-68.50,-1.90,9.20,-4.50,9.70,95.90,0.00,23.00,0,86,305,29,24,31
1992-02-01,1992,2,-2.70,0.00,-15.00,0.30,-27.40,4.00,10.80,0.70,15.00,183.40,0.00,46.00,0,71,357,24,26,28
1992-03-01,1992,3,-10.80,0.00,-12.10,0.00,-66.80,5.60,13.60,4.70,16.60,285.90,0.00,46.00,0,130,687,24,30,31
1992-04-01,1992,4,-8.50,0.00,-11.60,0.40,-61.00,9.40,17.40,6.80,22.30,393.20,0.00,56.00,0,127,508,18,29,30
1992-05-01,1992,5,0.00,11.10,0.00,13.60,120.20,12.80,26.70,11.20,28.10,644.40,0.00,15.00,0,107,231,17,31,31
1992-06-01,1992,6,0.00,0.00,0.00,0.00,0.00,23.30,29.60,17.10,31.90,754.50,0.00,30.00,0,71,221,5,29,29
1992-07-01,1992,7,0.00,0.00,0.00,0.00,0.00,21.20,30.50,17.80,36.30,775.30,0.00,56.00,0,137,547,3,30,31
1992-08-01,1992,8,0.00,0.00,0.00,0.00,0.00,20.20,31.00,19.10,37.70,784.90,0.00,64.00,0,869,1324,7,31,30
1992-09-01,1992,9,-0.80,0.00,-3.90,0.00,-7.00,16.80,21.70,15.60,23.60,573.10,0.00,38.00,0,165,412,23,30,30
1992-10-01,1992,10,-5.70,0.10,-9.10,0.40,-47.60,7.30,16.10,5.70,17.60,328.90,0.00,51.00,0,117,559,28,31,31
1992-11-01,1992,11,-1.00,0.60,-14.70,0.80,-14.50,4.80,11.40,4.00,12.80,213.20,0.00,56.00,0,104,732,24,27,30
1992-12-01,1992,12,-5.40,0.60,-11.40,0.60,-38.20,-0.20,9.50,-1.60,12.20,116.80,0.00,46.00,0,150,463,25,26,31
2003-05-01,2003,5,-1.40,0.00,-1.40,0.00,-2.00,17.80,28.20,16.40,29.60,315.70,0.00,20.00,0,33,82,5,14,14
2003-06-01,2003,6,0.00,0.00,0.00,0.00,0.00,21.50,31.00,18.90,33.30,715.90,0.00,23.00,0,99,252,8,28,26
2003-08-01,2003,8,,,,,,24.20,32.00,24.20,35.00,201.90,0.00,0.00,0,0,0,,7,7
