MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.64,9.080000000000002,-5.300000000000001,12.100000000000001,46.82
2,-0.86,10.020000000000001,-7.0,15.4,45.08
3,0.5599999999999999,11.940000000000001,-3.1,19.400000000000002,46.78
4,0.9199999999999999,15.2,-1.1,23.200000000000003,28.939999999999998
5,5.833333333333333,18.833333333333332,3.1,22.200000000000003,23.166666666666668
6,9.3,22.71666666666667,3.6,29.200000000000003,49.416666666666664
7,11.340000000000002,24.78,8.1,34.4,55.7
8,11.633333333333333,24.433333333333337,2.6,32.800000000000004,31.78333333333333
9,8.860000000000001,19.48,0.0,24.700000000000003,61.94
10,4.66,16.04,-0.6000000000000001,21.0,55.96
11,0.08000000000000004,10.88,-4.0,12.8,51.7
12,-0.9200000000000002,9.58,-4.7,13.4,46.74000000000001
