MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-4.883333333333334,9.961111111111114,-17.5,15.4,67.20909090909093
2,-4.277777777777778,10.916666666666666,-17.900000000000002,19.3,56.896969696969705
3,-2.530555555555555,14.947222222222223,-17.2,23.700000000000003,53.59411764705883
4,-0.9028571428571428,19.45714285714286,-7.9,28.6,42.209090909090925
5,2.8571428571428577,23.528571428571436,-2.2,31.5,60.00606060606061
6,6.805714285714285,26.128571428571426,-0.1,34.7,64.93939393939394
7,9.125714285714285,27.43428571428571,4.6000000000000005,39.300000000000004,87.52121212121209
8,8.757142857142858,27.142857142857135,4.0,35.4,78.0909090909091
9,5.664705882352941,23.152941176470584,0.0,32.2,64.665625
10,2.4228571428571426,18.637142857142855,-6.800000000000001,26.3,69.40312499999999
11,-1.169444444444444,13.041666666666663,-9.700000000000001,19.700000000000003,62.93437499999999
12,-3.9361111111111122,10.405555555555559,-15.4,15.700000000000001,73.6
