MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.775,7.3,-10.100000000000001,11.0,25.150000000000002
2,-3.5250000000000004,9.375,-8.0,15.200000000000001,28.325000000000003
3,-2.275,14.85,-5.4,20.0,33.449999999999996
4,-2.75,17.275,-9.700000000000001,24.900000000000002,30.050000000000004
5,2.2,25.1,-4.3,29.3,36.17999999999999
6,3.0,28.22,-3.4000000000000004,32.800000000000004,49.0
7,6.666666666666667,29.066666666666666,0.0,35.9,45.900000000000006
8,6.0,31.566666666666666,-1.1,38.5,46.76666666666666
9,3.233333333333333,25.3,-4.5,32.0,37.0
10,-2.9333333333333336,15.833333333333334,-13.4,21.0,64.26666666666667
11,-1.7,11.65,-13.200000000000001,14.0,46.925
12,-5.550000000000001,8.95,-11.0,13.0,61.2
