DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,14.97,19.89,11.10,26.10,63.29,1,1
2,14.33,19.51,10.60,23.30,57.45,1,2
3,14.46,19.58,10.60,23.30,32.81,1,3
4,14.21,19.14,11.10,23.90,38.94,1,4
5,13.54,18.21,8.90,22.80,32.75,1,5
6,13.50,18.83,8.90,23.90,17.97,1,6
7,14.20,19.78,8.90,25.00,35.91,1,7
8,14.20,19.37,11.70,24.40,64.75,1,8
9,13.82,19.05,10.00,23.30,31.56,1,9
10,13.66,19.04,10.00,23.90,49.78,1,10
11,13.80,18.75,10.60,24.40,23.03,1,11
12,13.47,19.03,10.00,22.80,25.25,1,12
13,13.40,18.63,7.80,22.80,33.56,1,13
14,13.37,18.26,9.40,25.00,55.09,1,14
15,13.18,18.92,8.90,25.00,49.97,1,15
16,12.91,18.37,8.90,23.90,16.50,1,16
17,13.33,18.85,8.90,23.90,23.84,1,17
18,13.55,19.19,8.90,24.40,35.78,1,18
19,13.74,18.36,8.90,22.20,32.88,1,19
20,13.79,18.53,8.90,23.90,48.06,1,20
21,13.79,18.54,10.00,23.90,42.25,1,21
22,13.14,19.11,9.40,25.00,32.81,1,22
23,12.67,18.15,0.00,23.30,37.25,1,23
24,13.26,18.87,10.00,23.90,32.91,1,24
25,13.78,18.85,8.90,24.40,42.19,1,25
26,13.72,18.95,10.00,23.30,34.28,1,26
27,13.17,17.45,10.00,23.90,70.28,1,27
28,12.82,17.88,7.80,23.30,11.50,1,28
29,13.05,18.48,8.90,25.00,33.50,1,29
30,13.07,18.66,8.90,22.80,44.72,1,30
31,13.16,18.62,7.80,24.40,31.84,1,31
32,13.08,18.22,7.80,23.90,30.78,2,1
33,12.98,17.74,8.90,22.80,51.31,2,2
34,12.62,18.40,7.80,23.90,9.47,2,3
35,13.36,18.70,7.20,25.00,46.31,2,4
36,14.02,18.98,6.10,25.00,40.38,2,5
37,13.57,18.63,8.90,24.40,31.62,2,6
38,13.32,18.92,1.10,24.40,35.94,2,7
39,13.85,18.86,8.30,23.90,63.84,2,8
40,13.59,18.77,9.40,25.00,27.62,2,9
41,13.29,18.52,8.90,24.40,49.59,2,10
42,13.33,18.87,10.00,22.80,52.28,2,11
43,13.87,19.30,9.40,24.40,32.25,2,12
44,13.96,19.86,8.90,25.00,37.66,2,13
45,14.33,20.51,10.60,25.60,75.94,2,14
46,14.69,19.60,11.10,25.00,53.97,2,15
47,14.32,19.99,1.10,26.70,31.22,2,16
48,14.46,19.51,7.20,26.10,35.38,2,17
49,14.18,19.70,7.20,25.00,89.88,2,18
50,14.22,19.53,8.90,23.90,58.59,2,19
51,14.17,18.88,10.00,25.00,68.69,2,20
52,13.89,18.90,10.00,23.30,29.59,2,21
53,14.38,20.10,8.90,27.80,57.75,2,22
54,14.92,20.33,9.40,27.80,45.06,2,23
55,14.37,19.79,10.00,25.60,56.09,2,24
56,13.93,19.32,6.10,26.10,28.81,2,25
57,13.67,19.73,3.90,27.20,67.72,2,26
58,14.31,19.46,7.80,24.40,44.75,2,27
59,14.57,19.94,7.20,25.60,58.61,2,28
60,13.34,20.16,8.90,25.00,27.29,2,29
61,14.74,19.97,8.90,25.00,19.47,3,1
62,14.29,20.01,7.20,26.10,34.59,3,2
63,14.43,19.58,7.80,25.00,52.84,3,3
64,14.18,19.84,8.90,26.10,47.53,3,4
65,13.63,19.75,8.90,24.40,28.34,3,5
66,13.89,19.60,9.40,25.60,31.09,3,6
67,14.31,20.02,10.60,25.00,32.31,3,7
68,14.55,20.18,10.00,26.10,37.69,3,8
69,15.38,21.06,10.60,26.10,71.31,3,9
70,14.71,20.66,10.00,26.70,45.28,3,10
71,15.16,20.99,11.10,26.70,37.09,3,11
72,15.31,20.80,10.60,26.10,80.81,3,12
73,15.86,21.39,10.60,27.20,78.69,3,13
74,16.20,21.52,10.60,27.20,38.81,3,14
75,16.15,21.66,11.70,27.20,35.75,3,15
76,16.01,21.48,12.20,27.20,67.28,3,16
77,16.28,21.50,12.20,27.20,63.00,3,17
78,15.40,20.54,10.00,26.10,80.12,3,18
79,15.33,20.92,11.10,26.10,64.38,3,19
80,16.37,21.68,12.20,26.10,97.06,3,20
81,16.47,21.79,12.80,27.20,75.59,3,21
82,15.61,21.65,10.00,27.20,47.66,3,22
83,16.20,21.18,10.00,26.10,33.78,3,23
84,16.11,21.58,11.10,26.10,42.09,3,24
85,16.03,22.10,11.10,27.80,33.69,3,25
86,16.33,22.12,11.10,27.20,55.62,3,26
87,16.51,22.20,11.10,28.90,72.84,3,27
88,16.84,22.69,11.70,27.80,152.62,3,28
89,17.36,22.90,11.70,27.80,41.03,3,29
90,17.49,23.24,10.60,28.30,71.81,3,30
91,17.08,22.81,11.10,28.30,51.97,3,31
92,16.60,22.26,11.10,28.30,56.64,4,1
93,16.79,21.92,12.80,26.70,31.97,4,2
94,15.98,21.28,-6.10,27.80,49.61,4,3
95,16.72,22.34,12.20,29.40,60.09,4,4
96,16.64,22.54,11.70,28.30,52.21,4,5
97,17.62,23.05,12.20,27.80,55.64,4,6
98,17.92,23.46,12.80,28.90,49.30,4,7
99,17.86,23.42,12.80,28.90,72.21,4,8
100,17.81,23.48,11.10,27.80,63.36,4,9
101,18.08,23.60,11.10,29.40,50.85,4,10
102,18.39,23.47,13.90,28.90,95.21,4,11
103,17.85,23.20,12.80,28.30,59.12,4,12
104,17.79,23.43,13.30,29.40,42.88,4,13
105,18.50,23.78,12.80,29.40,103.33,4,14
106,19.04,24.14,13.90,30.00,46.48,4,15
107,18.87,24.24,14.40,28.90,43.00,4,16
108,18.81,24.71,12.80,29.40,34.61,4,17
109,19.11,24.75,13.30,28.90,67.94,4,18
110,19.39,24.58,13.90,29.40,128.70,4,19
111,19.60,25.09,12.80,30.00,46.91,4,20
112,19.48,25.15,12.80,28.90,45.67,4,21
113,19.44,24.72,13.90,30.00,66.55,4,22
114,19.25,25.16,13.90,30.00,46.79,4,23
115,19.83,25.27,15.60,29.40,10.76,4,24
116,19.78,25.07,16.10,28.90,31.94,4,25
117,20.07,25.38,15.00,30.00,65.12,4,26
118,19.92,25.34,16.70,28.90,57.21,4,27
119,20.39,25.58,15.60,31.10,60.67,4,28
120,20.54,26.32,16.10,30.60,77.36,4,29
121,20.99,25.96,16.70,30.00,65.09,4,30
122,21.29,26.66,15.00,30.00,12.12,5,1
123,21.21,26.56,15.00,30.60,49.27,5,2
124,20.91,26.51,15.00,30.00,123.55,5,3
125,20.61,26.53,15.00,30.00,56.73,5,4
126,20.76,25.51,16.10,30.00,35.64,5,5
127,20.86,26.03,15.00,30.60,49.06,5,6
128,21.24,26.02,15.60,30.60,42.64,5,7
129,21.34,26.81,15.60,30.00,40.27,5,8
130,21.24,26.87,17.80,31.10,116.21,5,9
131,21.06,26.39,17.80,32.20,86.73,5,10
132,21.16,26.44,17.20,30.60,29.48,5,11
133,21.19,27.12,15.60,30.60,49.12,5,12
134,21.98,27.45,14.40,32.20,70.42,5,13
135,22.01,27.03,16.10,31.10,162.00,5,14
136,21.74,26.81,17.20,32.20,79.09,5,15
137,21.27,26.73,15.00,30.00,64.88,5,16
138,21.16,26.25,17.20,31.10,67.55,5,17
139,20.95,26.59,15.60,30.00,143.33,5,18
140,21.63,26.59,13.30,31.10,45.79,5,19
141,21.15,26.74,16.10,31.10,44.82,5,20
142,20.99,26.02,16.10,30.00,67.33,5,21
143,21.32,25.96,17.20,31.10,93.30,5,22
144,21.53,26.57,17.20,31.70,51.52,5,23
145,21.70,27.12,17.80,31.10,115.52,5,24
146,20.83,27.02,2.20,31.10,61.18,5,25
147,21.99,27.27,17.80,31.10,42.52,5,26
148,21.82,26.99,17.20,31.10,117.06,5,27
149,22.01,27.00,17.20,30.60,149.27,5,28
150,22.55,27.81,18.90,31.70,187.55,5,29
151,22.96,27.78,19.40,30.00,79.94,5,30
152,22.71,27.66,18.90,31.10,145.73,5,31
153,22.43,27.79,13.90,32.20,37.78,6,1
154,22.45,27.95,18.30,32.20,78.12,6,2
155,22.51,27.56,18.30,32.20,128.88,6,3
156,22.71,27.64,18.90,31.10,68.47,6,4
157,22.38,27.37,17.80,32.20,125.16,6,5
158,22.56,28.09,18.30,32.80,128.78,6,6
159,22.83,28.17,17.80,32.20,157.19,6,7
160,23.18,27.95,20.00,32.20,204.72,6,8
161,23.21,28.01,19.40,32.20,101.84,6,9
162,23.64,28.36,18.90,32.20,93.28,6,10
163,23.63,28.88,19.40,31.70,74.38,6,11
164,24.11,28.95,18.90,32.80,82.66,6,12
165,24.00,28.97,18.90,32.80,62.66,6,13
166,23.96,29.06,18.30,32.20,113.16,6,14
167,24.39,29.09,21.10,32.80,81.12,6,15
168,24.34,29.46,17.80,32.80,122.12,6,16
169,24.61,29.66,17.80,32.80,60.44,6,17
170,24.70,29.82,21.10,32.80,61.12,6,18
171,24.62,29.42,17.20,33.90,77.62,6,19
172,25.16,29.82,17.20,33.90,32.38,6,20
173,25.29,30.03,21.10,33.30,89.69,6,21
174,25.47,30.25,21.10,33.30,30.31,6,22
175,25.72,30.32,22.20,32.80,56.22,6,23
176,25.65,30.30,22.20,33.30,28.66,6,24
177,25.72,30.58,20.60,33.90,17.72,6,25
178,25.73,30.89,21.70,33.90,23.22,6,26
179,26.16,31.03,22.80,35.00,34.38,6,27
180,25.72,31.23,22.80,33.90,34.50,6,28
181,25.59,31.11,22.80,34.40,38.25,6,29
182,25.82,30.93,18.90,32.80,20.19,6,30
183,26.22,31.33,21.10,33.90,28.69,7,1
184,26.43,31.19,22.20,33.30,27.59,7,2
185,26.26,31.32,22.20,34.40,69.66,7,3
186,26.15,31.15,22.20,33.30,102.41,7,4
187,26.30,31.03,22.80,33.90,134.78,7,5
188,26.32,31.21,22.80,33.90,21.78,7,6
189,25.71,31.23,2.20,33.30,26.03,7,7
190,26.54,31.44,22.20,34.40,47.56,7,8
191,26.28,31.24,23.90,33.90,38.44,7,9
192,26.53,31.28,23.90,33.90,34.31,7,10
193,26.67,31.41,24.40,34.40,14.31,7,11
194,26.54,31.70,22.80,33.90,32.16,7,12
195,26.63,31.86,23.90,35.00,41.56,7,13
196,25.65,31.59,-2.80,33.90,94.62,7,14
197,26.44,31.78,23.30,34.40,88.75,7,15
198,26.27,31.65,22.80,33.30,22.78,7,16
199,26.48,31.65,23.90,33.90,89.47,7,17
200,26.35,31.65,22.80,35.00,71.06,7,18
201,26.51,31.70,23.30,34.40,50.41,7,19
202,26.26,31.46,22.80,33.90,38.56,7,20
203,26.29,31.46,22.80,33.90,64.16,7,21
204,26.08,31.31,22.80,33.90,134.03,7,22
205,26.11,31.25,22.80,33.30,50.56,7,23
206,26.20,31.56,22.80,33.90,57.75,7,24
207,26.33,31.49,21.10,33.30,36.72,7,25
208,26.29,31.57,21.10,33.90,22.25,7,26
209,26.32,31.39,22.80,33.30,62.53,7,27
210,25.97,31.06,23.90,33.30,108.44,7,28
211,26.16,31.20,23.90,33.30,83.53,7,29
212,25.98,31.04,22.20,33.30,80.00,7,30
213,26.23,31.13,22.80,33.30,74.12,7,31
214,26.03,31.38,22.80,33.90,94.39,8,1
215,26.43,31.11,24.40,33.30,30.88,8,2
216,26.23,31.18,22.20,33.30,49.03,8,3
217,26.15,31.21,23.90,33.30,31.88,8,4
218,26.30,31.21,23.90,33.30,30.00,8,5
219,26.00,31.16,22.80,32.80,45.55,8,6
220,26.28,30.72,21.70,32.80,191.52,8,7
221,26.11,31.15,23.30,33.90,29.45,8,8
222,26.26,31.32,23.90,33.90,18.82,8,9
223,26.13,31.14,22.80,33.90,77.21,8,10
224,26.33,30.98,22.20,32.80,53.55,8,11
