PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,8.90,15.60,8.30,17.20,386.60,13.90,21.70,12.20,22.80,548.80,0.00,130.00,0,305,1280,31,31,31
1970-02-01,1970,2,11.10,17.80,10.00,18.90,392.80,16.70,25.00,16.10,27.80,598.20,0.00,66.00,0,417,722,28,28,28
1970-03-01,1970,3,11.70,17.80,10.60,19.40,442.20,15.60,22.80,13.30,28.30,601.70,0.00,234.00,0,508,2300,31,31,31
1970-04-01,1970,4,14.40,19.40,13.90,21.10,525.20,20.00,27.20,18.30,29.40,702.80,0.00,142.00,0,625,1341,30,30,30
1970-05-01,1970,5,18.30,23.30,15.60,25.60,658.30,23.30,29.40,22.20,31.70,830.90,0.00,236.00,0,417,1887,31,31,31
1970-06-01,1970,6,20.60,26.10,18.30,28.30,710.70,25.00,31.70,22.80,32.20,856.90,0.00,277.00,0,930,2425,30,30,30
1970-07-01,1970,7,23.90,26.70,22.20,27.20,787.20,29.40,31.70,28.30,32.20,955.70,0.00,224.00,0,564,1765,31,31,31
1970-08-01,1970,8,24.40,26.70,23.90,26.70,789.20,29.40,32.20,27.80,32.20,943.60,0.00,147.00,0,521,1798,31,31,31
1970-09-01,1970,9,23.30,25.60,23.30,25.60,727.50,29.40,30.60,27.80,30.60,893.90,0.00,112.00,0,257,1074,30,30,30
1970-10-01,1970,10,19.40,23.90,18.30,25.00,696.80,25.60,30.00,24.40,30.00,864.80,0.00,64.00,0,645,1022,31,31,31
1970-11-01,1970,11,17.80,20.60,15.60,22.80,571.30,22.80,26.70,22.20,27.20,750.30,0.00,10.00,0,371,675,30,30,30
1970-12-01,1970,12,14.40,17.80,13.30,18.90,491.50,18.30,22.80,17.20,26.70,649.00,0.00,142.00,0,798,2023,31,31,31
1971-01-01,1971,1,10.60,13.90,10.00,15.00,380.30,13.30,19.40,12.80,19.40,519.80,0.00,53.00,0,325,842,31,31,31
1971-02-01,1971,2,9.40,15.60,8.30,18.90,350.10,13.30,21.10,11.10,22.20,493.20,0.00,25.00,0,102,316,28,28,28
1971-03-01,1971,3,13.90,17.80,11.10,20.00,477.90,18.30,24.40,16.70,26.10,662.70,0.00,18.00,0,81,204,31,31,31
1971-04-01,1971,4,16.10,21.10,15.00,22.20,555.50,22.20,25.60,21.10,27.80,725.60,0.00,58.00,0,231,650,30,30,30
1971-05-01,1971,5,18.90,24.40,15.60,25.00,660.10,24.40,29.40,21.10,30.60,825.80,0.00,25.00,0,213,407,31,31,31
1971-06-01,1971,6,22.20,27.20,22.20,27.80,756.80,28.90,32.20,27.20,33.30,914.90,0.00,127.00,0,792,1577,30,30,30
1971-07-01,1971,7,25.60,27.20,24.40,28.30,825.60,30.60,33.30,29.40,34.40,986.20,0.00,10.00,0,478,629,31,31,31
1971-08-01,1971,8,23.90,26.10,22.80,26.70,784.40,29.40,30.60,28.30,31.10,924.10,0.00,91.00,0,640,1563,31,31,31
1971-09-01,1971,9,23.90,26.10,23.30,26.70,751.30,27.80,30.60,27.80,31.10,880.60,0.00,81.00,0,511,1326,30,30,30
1971-10-01,1971,10,19.40,24.40,17.80,26.10,683.80,23.30,29.40,21.70,30.00,817.20,0.00,112.00,0,696,1643,31,31,31
1971-11-01,1971,11,15.00,20.00,13.90,21.70,547.50,21.10,25.00,19.40,26.10,706.50,0.00,112.00,0,1803,2604,30,30,30
1971-12-01,1971,12,13.30,17.80,12.80,18.90,484.40,17.80,23.30,16.70,25.00,636.90,0.00,236.00,0,1006,2278,31,31,31
1972-01-01,1972,1,12.20,17.80,11.10,21.10,462.80,16.70,21.70,16.10,23.90,605.20,0.00,69.00,0,833,1505,31,31,31
1972-02-01,1972,2,11.70,17.80,8.90,18.90,436.80,16.70,22.20,14.40,23.30,559.90,0.00,147.00,0,935,2433,29,29,29
1972-03-01,1972,3,10.00,18.30,8.90,20.00,437.80,15.60,23.90,13.30,25.00,623.80,0.00,46.00,0,224,558,31,31,31
1972-04-01,1972,4,13.30,21.10,11.10,22.20,537.80,18.90,25.60,13.90,26.70,672.70,0.00,150.00,0,224,1087,30,30,30
1972-05-01,1972,5,20.00,24.40,18.90,24.40,688.00,25.60,28.90,24.40,30.00,844.40,0.00,328.00,0,1257,3613,31,31,31
1972-06-01,1972,6,22.80,26.10,21.10,26.70,730.50,26.70,30.60,26.10,31.70,862.10,0.00,467.00,0,1852,3796,30,30,30
1972-07-01,1972,7,25.00,28.30,25.00,28.30,824.10,28.90,33.30,27.20,33.90,969.50,0.00,762.00,0,1867,5497,31,31,31
1972-08-01,1972,8,24.40,26.70,23.90,27.20,804.70,29.40,31.70,28.90,32.80,945.90,0.00,117.00,0,467,1304,31,31,31
1972-09-01,1972,9,21.70,25.60,20.00,26.70,719.00,27.20,31.10,24.40,32.20,875.90,0.00,74.00,0,137,596,30,30,30
1972-10-01,1972,10,18.30,22.80,17.20,23.90,638.20,23.30,27.80,22.80,28.30,806.20,0.00,3.00,0,20,42,31,31,31
1972-11-01,1972,11,15.60,21.70,15.00,22.80,567.50,20.60,27.20,18.90,28.90,715.20,0.00,191.00,0,246,1446,30,30,30
1972-12-01,1972,12,12.80,18.30,12.80,20.60,500.60,17.80,23.30,16.10,26.10,656.40,0.00,203.00,0,706,2398,31,31,31
1973-01-01,1973,1,11.10,17.20,10.60,18.30,432.30,16.10,22.20,15.60,22.20,593.20,0.00,221.00,0,343,1866,31,31,31
1973-02-01,1973,2,12.20,17.20,11.70,20.00,417.70,17.80,22.20,15.60,25.60,567.40,0.00,119.00,0,770,1769,28,28,28
1973-03-01,1973,3,14.40,19.40,12.80,20.00,504.20,18.90,23.30,17.80,26.70,661.30,0.00,91.00,0,198,697,31,31,31
1973-04-01,1973,4,18.30,23.90,15.60,23.90,624.30,22.20,28.30,20.60,29.40,763.70,0.00,99.00,0,475,1356,30,30,30
1973-05-01,1973,5,19.40,23.30,18.30,26.10,673.80,24.40,28.30,22.20,29.40,806.30,0.00,328.00,0,503,2971,31,31,31
1973-06-01,1973,6,21.10,26.70,20.00,27.20,726.30,26.10,30.00,24.40,30.60,844.40,0.00,132.00,0,709,1851,30,30,30
1973-07-01,1973,7,24.40,26.70,23.90,27.20,801.20,28.30,30.00,27.80,31.10,910.70,0.00,160.00,0,1819,4352,31,31,31
1973-08-01,1973,8,25.00,26.70,24.40,26.70,801.00,28.30,29.40,27.20,30.60,895.30,0.00,89.00,0,259,997,31,31,31
1973-09-01,1973,9,23.90,26.70,23.30,27.20,754.40,27.80,30.00,26.10,30.00,868.60,0.00,272.00,0,693,3045,30,30,30
1973-10-01,1973,10,21.10,25.00,21.10,26.10,725.60,26.70,28.90,25.00,29.40,862.80,0.00,48.00,0,127,354,31,31,31
1973-11-01,1973,11,16.10,22.20,15.60,23.90,570.50,20.60,26.70,19.40,27.20,708.50,0.00,23.00,0,282,494,30,30,30
1973-12-01,1973,12,11.70,17.20,10.60,17.80,445.60,15.00,21.70,13.90,23.30,582.20,0.00,36.00,0,229,608,31,31,31
1974-01-01,1974,1,12.20,14.40,11.70,17.20,406.30,15.00,19.40,14.40,21.10,540.20,0.00,64.00,0,384,754,31,31,31
1974-02-01,1974,2,12.20,17.80,10.60,18.90,415.50,16.70,22.80,16.10,23.30,546.90,0.00,91.00,0,318,1060,28,28,28
1974-03-01,1974,3,13.90,18.90,13.30,20.00,504.80,19.40,25.00,16.70,25.60,669.60,0.00,130.00,0,196,931,31,31,31
1974-04-01,1974,4,15.00,21.70,12.80,22.20,547.80,20.60,26.70,17.20,28.30,713.20,0.00,373.00,0,505,2495,30,30,30
1974-05-01,1974,5,20.00,23.90,18.90,24.40,678.90,25.00,28.90,23.90,31.70,832.40,0.00,279.00,0,1080,3544,31,31,31
1974-06-01,1974,6,21.10,25.00,20.60,25.60,700.30,26.10,28.90,22.20,30.00,826.70,0.00,173.00,0,358,2022,30,30,30
1974-07-01,1974,7,24.40,26.70,22.20,26.70,790.00,27.80,31.10,25.60,31.70,919.20,0.00,38.00,0,1646,2968,31,31,31
1974-08-01,1974,8,26.10,27.80,25.60,29.40,836.60,28.90,32.20,27.80,33.30,958.40,0.00,94.00,0,925,1733,31,31,31
1974-09-01,1974,9,23.30,27.80,22.20,28.90,767.10,27.80,31.70,26.70,32.80,885.70,0.00,43.00,0,650,1461,30,30,30
1974-10-01,1974,10,21.70,25.60,20.00,25.60,737.00,25.60,28.90,23.90,30.00,854.50,0.00,348.00,0,993,2632,31,31,31
1974-11-01,1974,11,16.70,23.90,16.10,25.60,606.60,21.10,27.20,21.10,28.30,726.60,0.00,41.00,0,102,518,30,30,30
1974-12-01,1974,12,14.40,20.00,13.30,22.20,537.20,18.30,23.90,17.20,26.10,661.50,0.00,140.00,0,460,1353,31,31,31
1975-01-01,1975,1,11.10,15.60,11.10,18.90,422.20,15.60,20.00,14.40,22.80,554.00,0.00,168.00,0,605,1774,31,31,31
1975-02-01,1975,2,11.70,18.30,11.10,20.60,405.70,15.60,22.80,14.40,24.40,531.30,0.00,86.00,0,401,1056,28,28,28
1975-03-01,1975,3,13.30,17.80,12.20,17.80,462.70,17.80,22.20,16.70,22.80,603.70,0.00,196.00,0,472,1767,31,31,31
1975-04-01,1975,4,13.90,23.90,12.20,25.00,597.00,20.60,30.00,17.80,31.10,775.60,0.00,249.00,0,973,2466,30,30,30
1975-05-01,1975,5,18.30,23.30,16.10,23.90,641.80,23.90,28.90,21.70,30.00,811.20,0.00,554.00,0,836,4408,31,31,31
1975-06-01,1975,6,19.40,26.10,18.90,27.20,686.40,24.40,31.10,22.20,31.70,848.00,0.00,485.00,0,1176,4770,30,30,30
1975-07-01,1975,7,23.30,26.70,22.80,26.70,769.90,28.90,31.70,26.70,32.20,939.80,0.00,538.00,0,1270,4819,31,31,31
1975-08-01,1975,8,23.90,26.70,23.30,27.80,794.80,28.90,31.70,27.80,31.70,943.50,0.00,386.00,0,907,4391,31,31,31
1975-09-01,1975,9,22.80,26.10,22.20,26.70,745.20,29.40,31.10,28.90,31.70,910.00,0.00,69.00,0,394,906,30,30,30
1975-10-01,1975,10,20.00,22.20,19.40,22.80,657.80,25.60,28.30,23.30,28.30,824.30,0.00,335.00,0,846,3373,31,31,31
1975-11-01,1975,11,16.10,19.40,13.90,20.00,539.70,20.00,25.60,19.40,25.60,702.60,0.00,43.00,0,130,532,30,30,30
1975-12-01,1975,12,13.90,18.90,13.30,20.60,485.90,17.20,25.00,16.70,25.60,639.40,0.00,53.00,0,147,592,31,31,31
1976-01-01,1976,1,11.10,15.00,9.40,16.70,393.50,16.10,21.10,15.00,22.80,568.30,0.00,33.00,0,76,272,31,31,31
1976-02-01,1976,2,12.80,17.80,11.70,18.90,438.40,17.80,23.90,17.20,26.70,595.60,0.00,43.00,0,224,488,29,29,29
1976-03-01,1976,3,12.20,19.40,11.10,21.10,487.50,15.60,26.10,14.40,26.70,655.30,0.00,76.00,0,198,665,31,31,31
1976-04-01,1976,4,15.00,22.20,13.30,22.80,565.60,20.60,28.90,19.40,30.00,747.80,0.00,41.00,0,147,386,30,30,30
1976-05-01,1976,5,18.90,23.90,16.10,24.40,673.60,24.40,29.40,20.60,29.40,839.80,0.00,244.00,0,544,2184,31,31,31
1976-06-01,1976,6,22.80,25.60,20.60,26.10,728.70,27.20,31.10,23.90,31.70,888.00,0.00,112.00,0,610,2074,30,30,30
1976-07-01,1976,7,22.80,26.10,22.20,26.70,752.40,27.20,30.60,26.10,32.80,911.90,0.00,312.00,0,983,3199,31,31,31
1976-08-01,1976,8,23.90,26.10,22.80,26.70,780.50,30.00,32.20,27.80,33.30,955.70,0.00,46.00,0,414,675,31,31,31
1976-09-01,1976,9,21.70,25.00,21.10,26.10,708.20,27.20,31.10,24.40,31.70,871.40,0.00,56.00,0,1270,2138,30,30,30
1976-10-01,1976,10,18.30,23.30,17.20,24.40,657.00,25.00,28.90,23.30,30.00,840.10,0.00,361.00,0,958,2979,31,31,31
1976-11-01,1976,11,14.40,21.10,13.30,21.10,523.10,20.00,26.10,17.80,27.80,687.80,0.00,58.00,0,267,905,30,30,30
1976-12-01,1976,12,11.10,18.90,10.00,21.10,472.90,16.10,24.40,13.30,26.10,660.30,0.00,38.00,0,218,619,31,31,31
1977-01-01,1977,1,10.60,14.40,10.00,15.60,389.00,15.00,20.60,13.30,22.80,538.50,0.00,155.00,0,259,1488,31,31,31
1977-02-01,1977,2,9.40,15.60,7.20,17.20,331.10,13.90,21.10,12.20,22.80,484.20,0.00,69.00,0,117,506,28,28,28
