MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,13.900000000000002,24.995238095238093,11.0,28.6,0.0
2,13.41923076923077,24.792307692307684,10.4,31.900000000000002,111.6
3,13.451851851851849,25.53333333333333,10.0,32.9,11.666666666666666
4,13.932,25.45416666666667,9.4,33.4,11.600000000000001
5,13.796000000000001,25.33333333333334,4.9,28.0,0.0
6,13.983333333333334,25.13181818181818,8.1,28.8,7.0
7,13.223999999999998,24.636363636363637,4.6000000000000005,28.0,
8,13.112,24.947619047619053,3.0,28.6,
9,13.32,25.040909090909096,4.2,30.0,0.0
10,13.104166666666666,25.05,4.800000000000001,31.400000000000002,5.6000000000000005
11,13.116,25.83043478260869,1.8,33.2,3.0
12,13.908333333333333,25.41428571428571,10.600000000000001,32.6,0.825
