MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,11.069565217391302,24.36521739130435,3.5,30.5,8.665000000000001
2,11.905263157894737,26.11111111111111,5.0,31.0,24.75294117647059
3,13.553846153846154,27.680000000000003,9.0,35.800000000000004,1.2227272727272729
4,14.25,29.775,9.0,35.2,0.4222222222222223
5,18.38,32.739999999999995,12.4,38.7,0.0
6,22.825,35.9375,17.7,42.6,9.235000000000001
7,25.484,37.3,20.0,45.0,21.543478260869566
8,24.951999999999998,36.804,20.0,43.0,48.61818181818182
9,23.475000000000005,36.079166666666666,14.5,42.5,36.21578947368421
10,19.591666666666665,33.92916666666667,12.0,40.0,1.1782608695652175
11,15.945454545454549,28.127272727272725,5.5,34.2,11.985714285714286
12,10.75,24.93,0.9,32.6,0.8277777777777778
