DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,0.0,,0.0,,0.0,1,1
2,4.2,,4.2,,0.0,1,2
3,2.0,7.2,2.0,7.2,0.0,1,3
4,3.4000000000000004,,3.4000000000000004,,0.0,1,4
5,3.1,5.2,3.1,5.2,5.0,1,5
6,,9.4,,9.4,5.0,1,6
7,,9.4,,9.4,28.0,1,7
8,0.2,9.1,0.2,9.1,0.0,1,8
9,,11.5,,11.5,0.0,1,9
10,,3.6,,3.6,15.0,1,10
11,-4.4,-0.4,-4.4,-0.4,0.0,1,11
12,-3.5,2.5,-3.5,2.5,0.0,1,12
13,-0.4,3.6,-0.4,3.6,0.0,1,13
14,2.5,5.0,2.5,5.0,8.0,1,17
15,,5.7,,5.7,0.0,1,18
16,3.7,5.800000000000001,3.7,5.800000000000001,13.0,1,19
17,,,,,0.0,1,20
18,-8.4,-3.8000000000000003,-8.4,-3.8000000000000003,0.0,1,21
19,,,,,0.0,1,22
20,-8.200000000000001,-1.3,-8.200000000000001,-1.3,0.0,1,23
21,-7.0,-3.9000000000000004,-7.0,-3.9000000000000004,0.0,1,24
22,-7.7,0.2,-7.7,0.2,0.0,1,25
23,-7.1000000000000005,,-7.1000000000000005,,0.0,1,26
24,,1.2000000000000002,,1.2000000000000002,0.0,1,27
25,-1.5,0.30000000000000004,-1.5,0.30000000000000004,0.0,1,28
26,,-0.2,,-0.2,0.0,2,1
27,5.0,,5.0,,30.0,2,6
28,,,,,0.0,2,7
29,,7.800000000000001,,7.800000000000001,,2,11
30,4.9,,4.9,,,2,12
31,-4.0,,-4.0,,0.0,2,20
32,2.2,,2.2,,0.0,2,25
33,,11.4,,11.4,0.0,3,2
34,3.2,,3.2,,3.0,3,3
35,,11.700000000000001,,11.700000000000001,0.0,3,4
36,,,,,0.0,3,5
37,4.5,10.0,4.5,10.0,0.0,3,6
38,0.7000000000000001,13.600000000000001,0.7000000000000001,13.600000000000001,0.0,3,9
39,0.30000000000000004,15.0,0.30000000000000004,15.0,0.0,3,10
40,0.8,11.5,0.8,11.5,0.0,3,11
41,0.7000000000000001,8.0,0.7000000000000001,8.0,0.0,3,12
42,0.5,7.9,0.5,7.9,127.0,3,13
43,,4.1000000000000005,,4.1000000000000005,188.0,3,14
44,-0.30000000000000004,3.8000000000000003,-0.30000000000000004,3.8000000000000003,5.0,3,15
45,1.6,,1.6,,0.0,3,16
46,1.5,7.1000000000000005,1.5,7.1000000000000005,3.0,3,17
47,1.4000000000000001,12.200000000000001,1.4000000000000001,12.200000000000001,0.0,3,18
48,4.1000000000000005,9.5,4.1000000000000005,9.5,0.0,3,19
49,4.9,11.8,4.9,11.8,8.0,3,20
50,,12.700000000000001,,12.700000000000001,18.0,3,21
51,,6.800000000000001,,6.800000000000001,79.0,3,22
52,,7.9,,7.9,38.0,3,23
53,-0.30000000000000004,7.0,-0.30000000000000004,7.0,0.0,3,24
54,,4.800000000000001,,4.800000000000001,13.0,3,25
55,1.4000000000000001,7.0,1.4000000000000001,7.0,61.0,3,26
56,1.4000000000000001,7.1000000000000005,1.4000000000000001,7.1000000000000005,0.0,3,27
57,,5.1000000000000005,,5.1000000000000005,23.0,3,28
58,-0.7000000000000001,4.6000000000000005,-0.7000000000000001,4.6000000000000005,56.0,3,29
59,-0.6000000000000001,5.5,-0.6000000000000001,5.5,0.0,3,30
60,0.1,12.3,0.1,12.3,8.0,3,31
61,2.0,9.600000000000001,2.0,9.600000000000001,0.0,4,1
62,2.0,12.100000000000001,2.0,12.100000000000001,71.0,4,2
63,,10.0,,10.0,5.0,4,3
64,2.9000000000000004,8.3,2.9000000000000004,8.3,33.0,4,4
65,1.0,8.1,1.0,8.1,0.0,4,5
66,1.0,9.3,1.0,9.3,0.0,4,6
67,4.2,12.9,4.2,12.9,13.0,4,7
68,2.3000000000000003,12.100000000000001,2.3000000000000003,12.100000000000001,0.0,4,8
69,2.1,13.100000000000001,2.1,13.100000000000001,0.0,4,9
70,4.6000000000000005,14.4,4.6000000000000005,14.4,0.0,4,10
71,5.4,15.8,5.4,15.8,0.0,4,11
72,5.6000000000000005,16.7,5.6000000000000005,16.7,0.0,4,12
73,5.800000000000001,13.4,5.800000000000001,13.4,20.0,4,13
74,2.0,9.3,2.0,9.3,10.0,4,14
75,,11.0,,11.0,61.0,4,15
76,,7.300000000000001,,7.300000000000001,3.0,4,16
77,-0.2,6.5,-0.2,6.5,18.0,4,17
78,3.2,,3.2,,0.0,4,18
79,,11.4,,11.4,3.0,4,19
80,,9.9,,9.9,0.0,4,20
81,0.2,12.100000000000001,0.2,12.100000000000001,0.0,4,21
82,2.6,14.200000000000001,2.6,14.200000000000001,0.0,4,22
83,4.6000000000000005,13.100000000000001,4.6000000000000005,13.100000000000001,0.0,4,23
84,6.2,16.0,6.2,16.0,0.0,4,24
85,10.200000000000001,21.3,10.200000000000001,21.3,0.0,4,25
86,10.600000000000001,19.3,10.600000000000001,19.3,3.0,4,26
87,,14.8,,14.8,56.0,4,27
88,5.800000000000001,15.5,5.800000000000001,15.5,0.0,4,28
89,,14.200000000000001,,14.200000000000001,5.0,4,29
90,3.0,14.3,3.0,14.3,0.0,4,30
91,,15.700000000000001,,15.700000000000001,0.0,5,1
92,4.1000000000000005,12.0,4.1000000000000005,12.0,8.0,5,2
93,5.300000000000001,11.600000000000001,5.300000000000001,11.600000000000001,13.0,5,3
94,3.2,14.9,3.2,14.9,0.0,5,4
95,2.5,17.0,2.5,17.0,0.0,5,5
96,7.4,16.5,7.4,16.5,0.0,5,6
97,11.200000000000001,16.400000000000002,11.200000000000001,16.400000000000002,0.0,5,7
98,,16.3,,16.3,3.0,5,8
99,3.6,10.600000000000001,3.6,10.600000000000001,23.0,5,9
100,4.800000000000001,12.700000000000001,4.800000000000001,12.700000000000001,51.0,5,10
101,,11.600000000000001,,11.600000000000001,48.0,5,11
102,3.5,14.600000000000001,3.5,14.600000000000001,18.0,5,12
103,,19.1,,19.1,0.0,5,13
104,10.100000000000001,23.1,10.100000000000001,23.1,0.0,5,14
105,11.700000000000001,25.1,11.700000000000001,25.1,0.0,5,15
106,,23.5,,23.5,0.0,5,16
107,7.300000000000001,18.6,7.300000000000001,18.6,0.0,5,17
108,7.9,18.5,7.300000000000001,19.5,0.0,5,18
109,9.600000000000001,18.65,7.4,21.1,58.5,5,19
110,9.600000000000001,23.0,9.600000000000001,23.0,0.0,5,20
111,9.4,20.8,7.9,25.0,0.0,5,21
112,10.15,24.450000000000003,7.6000000000000005,31.8,0.0,5,22
113,13.0,23.05,13.0,25.8,0.0,5,23
114,11.65,26.5,11.0,28.0,0.0,5,24
115,11.350000000000001,23.85,9.8,24.6,0.0,5,25
116,10.100000000000001,20.75,8.700000000000001,21.6,0.0,5,26
117,10.75,22.4,8.5,22.8,0.0,5,27
118,10.8,21.75,10.8,22.0,0.0,5,28
119,9.75,23.800000000000004,9.700000000000001,24.700000000000003,0.0,5,29
120,11.9,25.450000000000003,11.9,26.8,0.0,5,30
121,13.4,24.8,13.4,25.0,5.0,5,31
122,12.0,25.8,12.0,25.8,0.0,6,1
123,16.150000000000002,28.35,15.9,28.900000000000002,0.0,6,2
124,14.0,28.05,14.0,30.3,0.0,6,3
125,16.7,28.300000000000004,16.7,31.200000000000003,40.5,6,4
126,15.75,26.700000000000003,12.700000000000001,26.700000000000003,5.0,6,5
127,15.100000000000001,24.900000000000002,15.100000000000001,24.900000000000002,0.0,6,6
128,9.700000000000001,21.0,9.700000000000001,21.0,0.0,6,10
129,8.5,20.4,8.5,24.3,3.0,6,11
130,11.25,22.4,10.0,26.1,21.5,6,12
131,12.100000000000001,23.150000000000002,12.100000000000001,23.400000000000002,0.0,6,13
132,11.400000000000002,23.4,10.200000000000001,24.5,0.0,6,14
133,13.75,24.6,11.600000000000001,26.6,0.0,6,15
134,9.4,23.450000000000003,9.4,24.8,0.0,6,16
135,10.4,24.150000000000002,10.3,24.400000000000002,0.0,6,17
136,11.200000000000001,22.050000000000004,9.700000000000001,22.200000000000003,0.0,6,18
137,9.600000000000001,23.1,9.600000000000001,23.1,173.0,6,19
138,12.100000000000001,25.3,12.100000000000001,25.3,20.0,6,20
139,13.100000000000001,24.8,13.100000000000001,24.8,0.0,6,21
140,,22.3,,22.3,0.0,6,22
141,10.0,23.1,10.0,23.1,0.0,6,23
142,10.9,,10.9,,0.0,6,24
143,13.700000000000001,24.400000000000002,13.700000000000001,24.400000000000002,,6,25
144,13.3,25.5,13.3,25.5,0.0,6,26
145,,26.3,,26.3,,6,27
146,13.100000000000001,29.3,13.100000000000001,29.3,0.0,6,28
147,13.600000000000001,29.200000000000003,13.600000000000001,29.200000000000003,0.0,6,29
148,14.4,30.900000000000002,14.4,30.900000000000002,0.0,6,30
149,,29.3,,29.3,0.0,7,1
150,14.9,25.400000000000002,14.9,25.400000000000002,0.0,7,2
151,10.5,23.3,10.5,23.3,0.0,7,3
152,13.5,22.6,13.5,22.6,0.0,7,4
153,13.700000000000001,19.200000000000003,13.700000000000001,19.200000000000003,0.0,7,5
154,11.100000000000001,13.5,11.100000000000001,13.5,0.0,7,6
155,10.9,23.3,10.9,23.3,147.0,7,7
156,10.600000000000001,25.5,10.600000000000001,25.5,0.0,7,8
157,13.100000000000001,28.3,13.100000000000001,28.3,0.0,7,9
158,13.4,27.1,13.4,27.1,0.0,7,10
159,,19.900000000000002,,19.900000000000002,0.0,7,11
160,11.700000000000001,22.1,11.700000000000001,22.1,5.0,7,12
161,12.200000000000001,22.5,12.200000000000001,22.5,13.0,7,13
162,,20.400000000000002,,20.400000000000002,20.0,7,14
163,9.4,21.0,9.4,21.0,10.0,7,15
164,9.1,23.8,9.1,23.8,0.0,7,16
165,13.200000000000001,28.0,13.200000000000001,28.0,0.0,7,17
166,,23.3,,23.3,61.0,7,18
167,12.600000000000001,28.6,12.600000000000001,28.6,0.0,7,19
168,18.2,31.6,18.2,31.6,0.0,7,20
169,18.6,35.0,18.6,35.0,0.0,7,21
170,16.7,24.900000000000002,16.7,24.900000000000002,20.0,7,22
171,13.200000000000001,26.200000000000003,13.200000000000001,26.200000000000003,0.0,7,23
172,13.600000000000001,28.3,13.600000000000001,28.3,0.0,7,24
173,,26.6,,26.6,0.0,7,25
174,13.600000000000001,26.6,13.600000000000001,26.6,5.0,7,26
175,14.9,,14.9,,0.0,7,27
176,9.9,,9.9,,23.0,7,28
177,9.600000000000001,23.700000000000003,9.600000000000001,23.700000000000003,0.0,7,29
178,12.4,30.900000000000002,12.4,30.900000000000002,0.0,7,30
179,15.5,28.8,15.5,28.8,0.0,7,31
180,14.3,31.400000000000002,14.3,31.400000000000002,0.0,8,1
181,,29.5,,29.5,8.0,8,2
182,16.2,31.8,16.2,31.8,0.0,8,3
183,,24.900000000000002,,24.900000000000002,28.0,8,4
184,11.600000000000001,28.1,11.600000000000001,28.1,0.0,8,5
185,15.8,31.1,15.8,31.1,0.0,8,6
186,13.100000000000001,28.0,13.100000000000001,28.0,0.0,8,7
187,16.6,32.5,16.6,32.5,0.0,8,8
188,17.2,37.300000000000004,17.2,37.300000000000004,0.0,8,9
189,18.900000000000002,35.0,18.900000000000002,35.0,0.0,8,10
190,14.15,27.65,13.4,30.0,0.0,8,11
191,14.45,29.950000000000003,11.9,35.5,0.0,8,12
192,,26.550000000000004,,32.2,14.0,8,13
193,13.950000000000001,22.200000000000003,12.8,26.400000000000002,8.0,8,14
194,12.200000000000001,20.450000000000003,12.200000000000001,23.400000000000002,61.0,8,15
195,9.4,22.200000000000003,8.9,22.200000000000003,0.0,8,16
196,,19.900000000000002,,19.900000000000002,0.0,8,17
197,10.200000000000001,21.700000000000003,10.200000000000001,21.700000000000003,10.0,8,18
198,13.8,25.8,13.8,25.8,0.0,8,19
199,14.8,,14.8,,3.0,8,20
200,,24.5,,24.5,127.0,8,21
201,11.600000000000001,23.8,11.600000000000001,23.8,0.0,8,22
202,,21.1,,21.1,5.0,8,23
203,11.700000000000001,19.900000000000002,11.700000000000001,19.900000000000002,41.0,8,24
204,14.9,23.1,14.9,23.1,25.0,8,25
205,16.400000000000002,27.1,16.400000000000002,27.1,0.0,8,26
206,16.900000000000002,24.3,16.900000000000002,24.3,178.0,8,27
207,,31.0,,31.0,0.0,8,28
208,,26.5,,26.5,48.0,8,29
209,13.100000000000001,22.900000000000002,13.100000000000001,22.900000000000002,10.0,8,30
210,,21.200000000000003,,21.200000000000003,0.0,8,31
211,,15.100000000000001,,15.100000000000001,150.0,9,1
212,6.9,18.0,6.9,18.0,8.0,9,2
213,,19.700000000000003,,19.700000000000003,36.0,9,3
214,9.200000000000001,13.9,9.200000000000001,13.9,0.0,9,4
215,9.3,15.4,9.3,15.4,30.0,9,5
216,9.0,15.5,9.0,15.5,51.0,9,6
217,6.0,18.400000000000002,6.0,18.400000000000002,0.0,9,7
218,,17.1,,17.1,5.0,9,8
219,7.6000000000000005,17.900000000000002,7.6000000000000005,17.900000000000002,0.0,9,9
220,7.4,20.6,7.4,20.6,0.0,9,10
221,10.700000000000001,24.3,10.700000000000001,24.3,0.0,9,11
222,,20.3,,20.3,0.0,9,12
223,8.3,19.8,8.3,19.8,0.0,9,13
224,,17.2,,17.2,0.0,9,14
225,9.3,18.0,9.3,18.0,20.0,9,15
226,,,,,0.0,9,16
227,8.5,16.7,8.5,16.7,0.0,9,17
228,6.5,19.700000000000003,6.5,19.700000000000003,0.0,9,18
229,6.5,19.400000000000002,6.5,19.400000000000002,0.0,9,19
230,10.5,18.400000000000002,10.5,18.400000000000002,,9,20
231,6.300000000000001,19.8,6.300000000000001,19.8,0.0,9,21
232,10.100000000000001,22.400000000000002,10.100000000000001,22.400000000000002,0.0,9,22
233,10.600000000000001,19.900000000000002,10.600000000000001,19.900000000000002,0.0,9,23
234,9.5,20.3,9.5,20.3,0.0,9,24
235,8.6,19.700000000000003,8.6,19.700000000000003,0.0,9,25
236,10.8,21.3,10.8,21.3,0.0,9,26
237,10.100000000000001,21.400000000000002,10.100000000000001,21.400000000000002,,9,27
238,8.3,22.400000000000002,8.3,22.400000000000002,0.0,9,28
239,9.700000000000001,17.5,9.700000000000001,17.5,0.0,9,29
240,8.700000000000001,,8.700000000000001,,0.0,9,30
241,6.7,14.8,6.7,14.8,0.0,10,1
242,,15.0,,15.0,0.0,10,2
243,6.2,16.6,6.2,16.6,0.0,10,3
244,7.0,15.4,7.0,15.4,0.0,10,4
245,5.2,12.200000000000001,5.2,12.200000000000001,10.0,10,5
246,6.800000000000001,11.3,6.800000000000001,11.3,127.0,10,6
247,,11.4,,11.4,99.0,10,7
248,6.7,11.3,6.7,11.3,13.0,10,8
249,,10.4,,10.4,0.0,10,9
250,4.0,8.5,4.0,8.5,5.0,10,10
251,1.3,10.100000000000001,1.3,10.100000000000001,5.0,10,12
252,-1.4000000000000001,,-1.4000000000000001,,0.0,10,13
253,0.5,10.3,0.5,10.3,0.0,10,14
