MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,11.823214285714286,22.473076923076924,6.1000000000000005,27.0,107.90892857142858
2,11.84821428571429,23.03207547169812,7.0,26.700000000000003,116.17678571428574
3,13.19821428571428,24.59411764705883,8.4,28.200000000000003,146.81964285714284
4,16.037499999999998,26.809803921568637,10.4,29.900000000000002,173.48214285714286
5,19.425,29.155999999999995,15.200000000000001,31.6,248.60357142857146
6,22.701785714285716,31.311764705882354,16.7,34.1,285.2571428571428
7,25.548214285714295,32.708,21.0,35.1,181.89821428571426
8,25.360714285714273,32.411538461538456,22.1,35.6,250.56249999999997
9,24.050909090909094,31.599999999999998,18.5,34.6,235.65818181818184
10,20.998181818181813,29.760784313725495,16.400000000000002,33.0,166.3181818181818
11,17.303636363636368,27.028846153846153,12.9,30.8,125.19090909090907
12,13.77090909090909,24.14999999999999,9.600000000000001,29.400000000000002,107.98
