MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-4.674999999999999,7.8,-19.8,14.0,40.5842105263158
2,-4.395000000000001,8.299999999999999,-13.600000000000001,14.5,32.24444444444444
3,-1.53,12.822222222222221,-9.8,21.0,43.92222222222223
4,0.0,18.08888888888889,-5.6000000000000005,24.1,26.80555555555555
5,4.409523809523809,23.005263157894735,-1.0,31.1,36.6578947368421
6,7.490476190476192,24.831578947368424,2.0,31.3,58.33157894736843
7,10.16,26.55882352941176,6.0,32.0,31.294117647058822
8,9.823809523809526,26.76111111111111,5.0,36.0,32.05263157894736
9,6.980000000000001,22.694736842105264,2.0,30.0,33.77368421052632
10,3.2350000000000003,17.66666666666667,-2.2,25.0,35.7
11,-0.6199999999999999,11.957894736842107,-7.0,18.2,60.652631578947364
12,-3.135,9.631578947368421,-11.0,14.5,49.57368421052631
