DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-2.31,1.38,-20.00,8.00,30.00,1,1
2,-1.55,3.10,-17.00,8.00,31.73,1,2
3,-2.07,3.30,-12.00,8.70,41.42,1,3
4,-2.35,3.04,-13.00,8.50,30.83,1,4
5,-1.39,3.14,-12.60,10.90,27.00,1,5
6,-1.04,2.41,-13.00,9.30,22.38,1,6
7,-2.98,2.47,-16.00,6.80,19.75,1,7
8,-2.79,1.67,-16.10,6.80,14.08,1,8
9,-1.89,1.98,-15.30,7.50,10.54,1,9
10,-0.52,2.61,-10.70,11.60,22.77,1,10
11,-1.57,2.54,-10.10,10.00,35.42,1,11
12,-4.04,1.33,-17.30,12.00,6.00,1,12
13,-3.36,1.85,-18.00,10.00,9.11,1,13
14,-3.22,3.18,-14.60,11.00,10.33,1,14
15,-1.59,2.23,-13.30,12.00,18.17,1,15
16,-1.79,4.14,-13.30,11.00,12.67,1,16
17,-3.27,2.66,-12.00,6.90,16.18,1,17
18,-2.72,2.14,-11.20,8.00,15.17,1,18
19,-2.87,2.89,-9.70,10.40,12.25,1,19
20,-2.98,1.96,-9.00,6.00,14.83,1,20
21,-2.05,2.44,-10.70,9.00,9.67,1,21
22,-1.39,3.63,-10.00,6.00,22.00,1,22
23,-0.92,3.91,-6.00,6.60,19.00,1,23
24,-2.22,2.97,-5.70,8.00,33.23,1,24
25,-1.26,3.66,-8.00,9.40,12.92,1,25
26,-0.78,2.12,-5.00,9.00,22.92,1,26
27,-1.36,2.62,-7.00,7.90,24.18,1,27
28,-0.42,2.06,-6.60,8.00,22.67,1,28
29,-3.16,2.92,-11.00,8.00,7.25,1,29
30,0.51,2.13,-4.00,8.00,8.83,1,30
31,-2.11,2.96,-11.70,8.60,24.40,1,31
32,-1.75,2.76,-9.80,8.00,18.27,2,1
33,-2.75,2.85,-8.10,8.00,37.64,2,2
34,-1.64,3.38,-6.10,11.40,19.25,2,3
35,-1.31,3.58,-6.20,7.00,23.90,2,4
36,-1.34,4.03,-8.00,11.70,48.90,2,5
37,0.17,3.15,-5.30,12.30,19.22,2,6
38,-1.37,3.56,-15.70,10.30,20.64,2,7
39,-0.72,2.56,-14.40,9.10,29.09,2,8
40,-0.33,4.23,-9.30,11.00,10.50,2,9
41,-1.82,3.82,-16.00,12.00,35.82,2,10
42,-0.53,2.09,-8.40,12.00,36.91,2,11
43,-1.53,2.95,-9.00,9.20,25.11,2,12
44,-1.95,3.07,-13.20,10.60,34.54,2,13
45,-3.71,2.42,-9.30,6.00,25.45,2,14
46,-1.49,2.72,-7.00,8.30,35.55,2,15
47,-3.53,1.39,-10.80,7.00,28.09,2,16
48,-3.45,2.40,-8.00,11.00,5.60,2,17
49,-4.42,3.26,-11.30,10.40,25.82,2,18
50,-3.57,2.80,-11.40,11.00,25.17,2,19
51,-2.54,4.56,-11.60,15.00,24.92,2,20
52,-1.87,6.02,-9.00,13.20,19.10,2,21
53,-2.10,4.56,-14.50,10.00,5.10,2,22
54,-1.31,4.89,-7.50,10.00,14.45,2,23
55,-0.48,7.45,-10.00,16.80,9.22,2,24
56,-0.75,7.09,-10.60,13.50,21.44,2,25
57,-0.52,6.18,-8.40,13.00,99.92,2,26
58,-1.49,7.22,-12.50,12.50,18.10,2,27
59,-2.16,5.38,-8.00,13.60,31.75,2,28
60,0.26,6.12,-3.00,14.60,9.00,2,29
61,0.41,6.65,-5.80,13.10,17.78,3,1
62,-0.41,6.31,-5.10,12.00,17.10,3,2
63,0.81,5.69,-5.70,11.00,38.54,3,3
64,0.41,6.82,-12.00,11.10,8.83,3,4
65,-0.16,7.54,-8.60,13.30,8.58,3,5
66,-0.99,6.51,-8.60,16.80,5.45,3,6
67,1.94,7.75,-6.00,15.50,18.10,3,7
68,-0.41,7.62,-10.00,15.10,21.08,3,8
69,0.98,6.92,-10.00,16.00,11.50,3,9
70,0.16,7.88,-9.00,13.50,10.90,3,10
71,1.42,8.92,-5.30,15.50,14.89,3,11
72,0.33,7.99,-7.30,14.00,27.67,3,12
73,1.59,7.77,-3.40,15.50,31.00,3,13
74,1.21,9.03,-6.20,16.70,33.80,3,14
75,1.01,7.44,-5.70,14.60,27.00,3,15
76,2.19,8.15,-2.00,18.10,48.36,3,16
77,0.65,8.24,-3.40,18.60,16.09,3,17
78,1.92,8.04,-4.00,17.40,33.54,3,18
79,0.86,7.71,-6.50,16.20,19.82,3,19
80,1.14,8.99,-4.00,14.90,32.89,3,20
81,1.89,8.16,-5.00,15.00,20.33,3,21
82,1.46,9.12,-2.00,17.00,19.64,3,22
83,1.56,8.34,-3.00,16.00,28.82,3,23
84,2.04,8.91,-3.00,17.00,24.79,3,24
85,2.41,8.10,-2.00,17.00,23.31,3,25
86,2.59,8.40,-1.00,18.00,15.50,3,26
87,2.78,8.92,-2.50,18.80,33.00,3,27
88,2.53,8.92,-1.70,20.20,42.83,3,28
89,1.47,7.95,-4.00,18.60,12.92,3,29
90,2.06,9.39,-6.00,21.00,18.50,3,30
91,2.12,10.21,-7.00,20.70,9.00,3,31
92,3.11,11.16,-2.00,19.00,34.55,4,1
93,3.96,10.57,-1.00,18.00,37.69,4,2
94,3.21,9.59,-2.30,18.00,45.00,4,3
95,2.17,7.38,-5.00,18.00,22.67,4,4
96,1.34,7.12,-5.30,13.00,22.21,4,5
97,1.06,8.48,-3.00,15.00,5.46,4,6
98,2.29,9.24,-3.00,17.00,3.33,4,7
99,2.53,9.36,-2.00,17.00,23.09,4,8
100,1.66,9.60,-4.00,18.00,2.00,4,9
101,2.16,9.54,-3.30,20.00,5.36,4,10
102,2.79,11.09,-3.00,21.00,13.33,4,11
103,2.36,9.76,-9.20,18.00,24.50,4,12
104,2.65,10.93,-3.90,17.80,15.20,4,13
105,2.69,11.42,-3.00,19.00,29.31,4,14
106,3.84,11.43,-1.00,20.00,24.50,4,15
107,3.43,9.22,-1.00,13.00,25.10,4,16
108,2.55,10.57,-2.00,18.00,15.00,4,17
109,3.15,10.48,-3.80,19.00,10.09,4,18
110,3.56,9.85,-2.00,20.00,16.67,4,19
111,2.34,10.95,-4.20,19.00,14.91,4,20
112,2.97,11.11,-5.20,19.00,17.00,4,21
113,3.81,11.39,-2.00,18.00,32.92,4,22
114,3.46,11.82,-3.00,21.00,26.73,4,23
115,3.41,10.46,-3.00,17.00,26.91,4,24
116,3.84,10.64,-1.20,14.00,27.27,4,25
117,4.25,12.38,-1.10,19.80,18.67,4,26
118,2.73,10.96,-1.70,17.20,7.18,4,27
119,2.45,11.73,-3.00,19.00,2.50,4,28
120,4.11,11.87,-3.00,21.00,17.58,4,29
121,3.97,12.53,-1.80,20.00,23.40,4,30
122,4.71,14.24,0.00,23.10,53.62,5,1
123,4.93,13.21,-2.00,22.50,49.00,5,2
124,5.17,13.01,-1.00,21.00,37.89,5,3
125,5.71,15.91,0.00,26.00,33.71,5,4
126,5.52,15.57,-1.00,23.60,11.90,5,5
127,5.79,15.03,-1.00,24.30,3.33,5,6
128,5.68,12.65,0.00,25.00,29.70,5,7
129,6.16,14.79,1.70,26.00,34.91,5,8
130,6.48,14.33,0.00,26.00,8.90,5,9
131,7.29,14.67,1.70,24.00,8.45,5,10
132,5.52,12.73,0.90,17.40,31.08,5,11
133,6.09,15.27,2.00,20.00,29.00,5,12
134,6.14,15.31,2.00,20.00,20.30,5,13
135,6.73,14.75,0.00,21.40,22.58,5,14
136,7.17,15.64,2.50,23.00,7.40,5,15
137,7.21,18.09,1.00,24.90,6.44,5,16
138,7.23,18.00,-0.20,22.00,8.40,5,17
139,8.49,17.65,0.50,20.20,6.40,5,18
140,9.03,17.69,2.20,22.00,23.55,5,19
141,9.33,15.66,3.00,21.00,35.00,5,20
142,8.54,15.59,1.50,21.00,15.45,5,21
143,7.32,14.88,2.00,20.00,9.00,5,22
144,7.22,16.16,1.00,21.00,30.25,5,23
145,7.27,15.35,1.00,22.00,44.25,5,24
146,7.39,16.38,2.50,20.60,35.33,5,25
