DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,16.05,30.70,10.30,34.20,0.54,1,1
2,16.92,30.16,12.70,35.10,1.35,1,2
3,15.18,28.16,9.00,34.00,26.82,1,3
4,16.64,28.25,14.50,34.80,0.49,1,4
5,14.73,29.73,11.40,35.00,0.00,1,5
6,14.43,29.14,10.00,34.80,0.08,1,6
7,15.18,30.74,10.00,36.10,13.52,1,7
8,14.92,30.83,11.00,35.00,1.38,1,8
9,14.58,29.27,11.60,34.70,0.61,1,9
10,14.42,30.38,11.20,35.00,0.08,1,10
11,14.76,30.74,9.00,34.80,0.13,1,11
12,15.34,30.02,12.70,33.80,0.48,1,12
13,15.38,30.65,6.60,34.50,0.76,1,13
14,16.75,29.00,13.60,34.20,6.98,1,14
15,13.20,27.78,10.00,33.70,0.25,1,15
16,15.82,30.99,13.10,35.10,0.49,1,16
17,15.25,30.94,10.30,35.50,0.00,1,17
18,14.95,32.14,13.00,36.70,0.51,1,18
19,16.07,31.75,12.70,35.90,0.00,1,19
20,14.74,30.77,10.00,35.40,1.00,1,20
21,14.98,31.79,10.50,35.60,0.57,1,21
22,14.68,29.42,11.90,35.30,0.44,1,22
23,14.66,31.41,5.20,35.80,0.00,1,23
24,15.09,31.75,11.60,35.30,19.68,1,24
25,14.79,31.78,11.10,34.90,0.48,1,25
26,15.67,30.29,12.00,35.50,1.03,1,26
27,14.94,30.28,11.50,35.10,0.50,1,27
28,14.59,30.34,9.10,35.80,0.48,1,28
29,15.28,31.77,7.10,37.60,0.00,1,29
30,14.00,31.17,7.10,35.80,34.24,1,30
31,15.46,30.85,12.80,35.70,0.53,1,31
32,16.12,31.86,12.90,36.40,0.29,2,1
33,14.78,32.11,11.60,36.50,0.98,2,2
34,15.60,32.24,13.20,36.50,14.27,2,3
35,16.92,31.21,15.00,34.90,0.00,2,4
36,16.46,30.63,14.10,36.70,1.00,2,5
37,14.03,30.70,0.00,36.20,0.93,2,6
38,15.24,30.12,12.80,35.20,0.59,2,7
39,14.73,29.00,11.70,36.30,0.53,2,8
40,15.36,30.04,11.90,35.60,20.90,2,9
41,15.74,32.08,13.80,36.00,0.48,2,10
42,15.18,31.91,12.70,36.00,1.03,2,11
43,15.77,32.51,13.80,37.80,0.94,2,12
44,15.86,30.84,11.60,39.30,13.50,2,13
45,15.23,32.26,11.90,38.10,0.53,2,14
46,15.04,33.47,11.10,37.20,5.66,2,15
47,16.11,33.82,13.20,39.50,0.26,2,16
48,16.80,33.62,15.50,40.10,9.66,2,17
49,16.14,32.28,12.00,37.00,0.53,2,18
50,16.28,32.94,11.60,37.80,0.88,2,19
51,16.27,33.86,14.80,37.60,2.41,2,20
52,16.57,33.29,11.60,38.20,2.64,2,21
53,16.90,32.33,14.00,37.10,0.82,2,22
54,15.65,31.89,13.00,38.00,0.47,2,23
55,16.01,34.05,12.20,37.30,0.30,2,24
56,16.65,32.76,13.90,37.80,0.98,2,25
57,16.60,32.83,10.80,38.20,4.62,2,26
58,15.76,32.26,9.80,38.40,0.08,2,27
59,15.42,32.99,9.30,38.60,0.00,2,28
60,18.50,31.66,18.50,39.10,0.00,2,29
61,15.44,32.62,9.90,39.10,0.50,3,1
62,16.06,33.19,9.90,38.60,0.82,3,2
63,15.06,33.09,10.20,37.90,0.75,3,3
64,14.91,34.60,11.10,37.90,0.33,3,4
65,14.97,33.63,10.00,38.00,0.37,3,5
66,16.08,34.78,10.00,39.00,0.00,3,6
67,15.09,33.61,9.00,38.60,0.13,3,7
68,15.26,32.89,10.10,38.60,0.00,3,8
69,16.67,31.76,11.80,38.50,1.26,3,9
70,17.20,33.39,11.50,38.50,20.62,3,10
71,17.39,32.03,9.00,38.00,1.50,3,11
72,17.59,33.69,14.80,39.20,0.00,3,12
73,16.68,34.28,11.50,38.20,1.51,3,13
74,17.11,33.61,11.00,38.10,0.00,3,14
75,17.18,35.38,12.30,39.00,0.00,3,15
76,16.86,35.22,12.30,38.30,0.33,3,16
77,17.24,35.48,14.20,39.00,0.50,3,17
78,17.46,34.27,14.80,38.30,0.09,3,18
79,18.22,35.14,13.90,39.00,0.57,3,19
80,17.55,34.54,13.80,39.50,0.50,3,20
81,18.21,34.61,13.80,39.80,1.27,3,21
82,17.56,34.70,15.00,41.40,0.00,3,22
83,18.18,35.08,14.00,41.00,1.84,3,23
84,17.64,34.45,11.60,40.50,0.00,3,24
85,18.32,36.54,13.80,41.20,0.00,3,25
86,18.47,36.54,12.70,40.60,0.00,3,26
87,18.63,36.36,17.20,42.00,45.38,3,27
88,18.94,36.58,17.00,41.50,19.97,3,28
89,18.99,36.72,17.00,40.40,1.03,3,29
90,19.50,35.69,17.00,39.80,1.08,3,30
91,18.40,34.79,16.90,40.40,28.38,3,31
92,17.29,34.78,10.50,39.30,10.22,4,1
93,18.47,34.68,12.30,39.00,1.03,4,2
94,17.72,36.24,11.60,40.20,2.22,4,3
95,19.06,36.35,11.00,39.70,4.12,4,4
96,19.26,36.39,13.70,40.60,0.08,4,5
97,19.74,37.11,17.30,41.00,5.52,4,6
98,19.38,36.14,11.60,41.40,2.21,4,7
99,17.26,35.22,10.80,39.00,0.00,4,8
100,18.80,36.38,17.00,39.40,1.69,4,9
101,18.33,35.55,11.00,40.70,14.21,4,10
102,19.21,36.47,16.90,41.50,0.24,4,11
103,19.38,36.55,17.30,40.20,0.98,4,12
104,19.16,37.15,15.50,44.00,18.95,4,13
105,19.39,37.09,15.50,40.80,4.32,4,14
106,19.14,36.24,14.00,40.40,12.62,4,15
107,18.28,34.95,16.60,40.90,0.56,4,16
108,17.23,36.11,7.80,39.80,2.05,4,17
109,19.07,36.70,11.20,41.00,1.29,4,18
110,19.60,37.36,13.80,42.20,1.23,4,19
111,18.69,36.95,15.00,40.20,0.64,4,20
112,19.85,36.29,15.00,39.60,6.08,4,21
113,19.73,36.54,15.40,40.60,0.69,4,22
114,18.74,36.08,12.50,40.90,0.08,4,23
115,21.84,36.41,19.10,41.40,1.62,4,24
116,20.75,36.38,17.80,40.20,3.53,4,25
117,19.51,36.96,18.30,41.00,11.56,4,26
118,18.99,36.53,16.80,40.00,7.38,4,27
119,19.88,36.39,11.60,41.00,0.76,4,28
120,20.14,36.61,18.20,40.60,3.85,4,29
121,20.78,37.24,17.70,40.70,3.02,4,30
122,20.64,37.53,16.60,40.00,2.68,5,1
123,20.47,36.55,18.10,41.00,13.35,5,2
124,20.47,37.05,16.60,41.00,1.36,5,3
125,19.80,36.39,17.70,39.60,13.12,5,4
126,20.70,36.08,17.70,40.00,1.38,5,5
127,19.93,36.07,16.60,39.70,2.72,5,6
128,20.86,35.81,16.60,40.10,3.05,5,7
129,20.79,36.35,17.70,41.50,1.14,5,8
130,21.08,36.73,17.00,40.40,15.83,5,9
131,19.97,36.77,12.20,40.20,4.03,5,10
132,21.67,36.51,16.60,40.40,17.56,5,11
133,21.63,37.13,17.70,40.00,8.42,5,12
134,21.71,37.16,18.80,42.60,29.64,5,13
135,21.66,37.03,19.30,41.30,17.14,5,14
136,21.11,36.36,13.50,40.20,16.32,5,15
137,22.14,36.79,20.90,41.00,18.95,5,16
138,21.71,36.72,18.80,40.20,8.65,5,17
139,21.94,37.49,18.30,41.20,8.38,5,18
140,21.23,36.31,17.70,40.00,11.27,5,19
141,20.46,35.59,18.40,40.20,20.02,5,20
142,21.00,36.86,17.70,40.50,66.08,5,21
143,21.87,36.04,20.00,41.70,18.03,5,22
144,21.05,35.40,18.80,38.60,29.02,5,23
145,20.45,35.20,15.00,39.50,54.46,5,24
146,21.35,35.93,19.60,39.50,43.95,5,25
147,20.12,34.87,15.00,36.80,42.65,5,26
148,20.04,35.07,11.80,39.40,32.49,5,27
149,20.59,35.50,17.70,39.50,73.03,5,28
150,20.86,34.69,19.00,38.70,77.10,5,29
151,20.48,34.39,18.80,39.00,53.75,5,30
152,19.96,34.42,15.50,40.20,122.05,5,31
153,21.21,33.89,18.20,40.70,64.56,6,1
154,20.63,33.10,17.50,39.00,53.87,6,2
155,20.58,33.50,18.00,39.80,44.08,6,3
156,21.88,34.54,20.80,39.70,69.16,6,4
157,21.05,34.59,17.80,40.90,94.94,6,5
158,20.10,34.06,17.70,41.20,33.12,6,6
159,21.16,35.50,18.80,38.10,58.24,6,7
160,21.01,34.62,18.80,38.00,130.81,6,8
161,21.03,34.21,17.70,39.00,130.23,6,9
162,20.61,34.44,16.60,37.80,90.42,6,10
163,20.49,34.01,18.80,37.10,44.50,6,11
164,19.97,33.18,16.60,36.20,108.20,6,12
165,19.83,32.39,12.00,34.50,57.68,6,13
166,20.51,32.49,17.70,36.40,61.42,6,14
167,20.11,31.69,12.10,35.10,63.13,6,15
168,21.26,32.79,18.80,34.80,53.03,6,16
169,20.66,32.08,11.90,35.60,38.40,6,17
170,20.54,32.01,16.60,36.50,82.05,6,18
171,20.89,31.58,18.40,37.30,75.70,6,19
172,20.84,32.43,18.80,35.00,66.68,6,20
173,20.50,32.73,17.70,37.00,37.32,6,21
174,20.84,32.82,20.40,36.40,56.20,6,22
175,20.28,33.29,17.70,37.80,53.54,6,23
176,18.66,33.24,11.60,37.00,74.87,6,24
177,20.45,32.71,17.70,35.20,112.23,6,25
178,20.46,32.58,18.50,35.40,78.34,6,26
179,20.21,31.96,16.60,34.20,104.61,6,27
180,20.08,31.31,17.70,33.30,102.65,6,28
181,19.51,32.38,16.60,36.80,89.00,6,29
182,19.44,32.42,11.20,34.80,58.82,6,30
183,19.96,32.42,18.80,35.00,57.18,7,1
184,20.18,32.83,17.70,35.90,51.23,7,2
185,20.22,32.41,18.30,36.60,68.83,7,3
186,19.37,32.47,15.50,34.30,44.46,7,4
187,19.37,32.83,16.60,36.10,67.20,7,5
188,19.96,32.78,13.80,35.80,63.37,7,6
189,19.87,32.21,17.00,35.90,121.74,7,7
190,20.27,31.66,17.70,34.50,71.10,7,8
191,19.56,31.44,18.70,35.40,40.80,7,9
192,19.39,31.65,16.60,36.20,48.18,7,10
193,19.35,31.08,16.60,34.40,81.14,7,11
194,19.84,32.02,16.60,35.10,36.13,7,12
195,19.95,32.48,17.80,34.90,66.41,7,13
196,20.39,32.29,19.40,35.40,41.67,7,14
197,19.73,31.94,17.70,33.80,95.50,7,15
198,19.75,32.58,17.80,37.30,72.05,7,16
199,20.05,32.47,17.80,36.10,82.47,7,17
200,19.22,32.06,17.20,34.20,23.39,7,18
201,20.51,32.86,19.30,36.00,36.46,7,19
202,19.00,31.94,11.40,34.50,38.31,7,20
203,20.43,32.10,17.70,34.50,99.18,7,21
204,19.59,32.69,16.60,35.20,73.92,7,22
205,20.05,32.58,17.00,35.10,48.73,7,23
206,19.72,32.80,17.00,35.60,53.88,7,24
207,20.04,32.78,18.90,35.70,68.57,7,25
208,19.62,32.44,16.70,36.60,36.34,7,26
209,19.04,31.95,16.60,35.60,117.13,7,27
210,19.69,32.31,15.00,36.30,63.51,7,28
211,20.42,32.59,17.70,36.40,44.21,7,29
212,19.91,32.58,15.50,35.40,50.54,7,30
213,19.94,32.60,17.80,36.00,39.86,7,31
214,18.91,32.09,15.50,34.00,55.43,8,1
215,19.39,31.97,17.20,35.00,63.17,8,2
216,19.56,32.62,16.60,36.30,47.76,8,3
217,19.85,32.71,17.70,35.50,56.62,8,4
218,18.68,32.11,15.00,34.70,62.42,8,5
219,19.42,31.63,15.50,34.90,35.85,8,6
220,18.53,32.16,11.80,35.40,46.26,8,7
221,20.46,32.43,18.40,34.50,57.45,8,8
222,19.79,31.95,18.20,33.60,47.88,8,9
223,19.36,31.97,17.70,34.30,124.00,8,10
224,19.08,32.70,11.80,35.30,104.60,8,11
225,19.83,32.03,18.50,38.40,73.55,8,12
226,19.06,32.04,11.60,34.70,100.07,8,13
227,19.56,32.20,17.70,35.50,83.62,8,14
228,20.29,32.41,18.70,35.70,79.58,8,15
229,20.19,32.51,18.70,35.70,64.64,8,16
230,19.94,32.79,15.00,34.50,82.90,8,17
231,19.81,32.73,17.80,35.90,80.15,8,18
232,19.06,32.38,11.50,35.70,51.26,8,19
233,19.24,32.34,15.00,35.30,65.05,8,20
234,19.74,32.16,17.70,34.40,86.07,8,21
235,20.30,32.54,17.70,34.40,43.66,8,22
236,20.09,32.64,16.60,34.60,107.18,8,23
237,19.86,32.15,16.70,34.70,66.30,8,24
238,20.64,32.15,19.00,36.80,49.37,8,25
239,19.79,32.12,16.60,36.50,48.44,8,26
240,19.49,32.33,16.60,35.80,92.86,8,27
241,19.64,31.86,15.00,35.20,27.21,8,28
242,20.21,32.01,16.60,36.00,62.50,8,29
243,20.06,32.52,16.70,35.80,109.05,8,30
244,19.64,31.86,11.80,33.70,134.45,8,31
245,19.56,31.94,15.80,34.60,64.00,9,1
246,20.50,32.87,18.00,35.40,40.42,9,2
247,19.94,31.85,17.70,35.60,137.74,9,3
248,19.75,31.68,13.80,35.20,102.28,9,4
249,19.89,31.76,18.10,35.90,71.37,9,5
250,20.07,31.91,16.60,36.50,77.30,9,6
251,19.89,31.37,16.70,34.20,67.78,9,7
252,20.12,31.41,17.70,33.70,75.90,9,8
253,18.72,31.15,11.90,33.50,76.23,9,9
254,19.90,32.25,17.70,34.70,58.15,9,10
255,20.26,32.11,17.70,34.90,74.68,9,11
256,20.18,32.39,17.70,37.00,37.85,9,12
257,19.81,31.03,11.00,34.00,48.81,9,13
258,19.26,31.63,11.00,34.00,49.93,9,14
259,20.06,31.88,17.70,34.40,56.55,9,15
260,20.39,32.12,18.30,37.00,78.45,9,16
261,19.77,31.96,18.00,34.70,86.85,9,17
262,19.94,32.18,17.70,34.20,51.26,9,18
263,20.20,31.63,18.30,34.70,50.62,9,19
264,19.59,32.00,11.60,34.50,47.13,9,20
265,19.23,31.91,12.00,35.20,70.49,9,21
266,18.37,31.51,11.70,33.70,82.40,9,22
267,20.04,32.09,16.60,34.20,70.60,9,23
268,20.49,31.71,17.70,35.40,88.32,9,24
269,20.60,30.95,18.60,34.00,94.84,9,25
270,20.56,31.24,17.80,33.30,65.05,9,26
271,19.94,30.29,16.70,34.00,164.40,9,27
272,19.38,30.43,11.80,34.90,69.50,9,28
273,20.32,30.47,18.80,35.40,57.70,9,29
274,20.28,30.67,17.70,34.90,27.91,9,30
275,20.17,30.35,17.70,34.40,35.86,10,1
